"Function Key: TXT = article text; HL = headline; BL = byline; PH = photo caption/information; ME = meta directives outside of an article; NA = unintelligible; NP = nameplate; PI = publication information; B = blank; AT = advertisement text; MH = masthead; BQT = block quote text; BQA = block quote attribution",,,,,,,
"LINE","PAGE (0 if unintelligable)","ARTICLE NUMBER (use 0 if outside of text of any article/letter)","FUNCTION (see key above)","PARAGRAPH NUMBER (start with the first content paragraph, 0 if not part of the main text)","JUMP (if line contains a ""jump to"" directive, it's the page target. If it's a ""jumped from"" directive then the negative (-) of the soure page. otherwise 0)","AD #. If line is part of advertisement, it is the number of the ad. Start from top left column. 0 otherwise.","SCANNED TEXT"
588,7,0,"OT","0",0,0,"ATTENTION LADIES LONELY SWM 62X 220 LBS WOULD LIKE TO ESTABLISH A CARING/LOVING RELATIONSHIP WITH A LADY LOOKING FOR THE SAME.RACE OR RELIGION IS NOT IMPORTANT.A GOOD HEART IS. ARE YOU THAT SPECIAL LADY?"
589,7,0,"OT","0",0,0,"WOMENS SWIMWEAR BOY ONE GET ONE FREE THE SEA BARN AVILA BEACH"
590,7,0,"OT","0",0,0,"Greek New*,"
591,7,0,"OT","0",0,0,"COME PARTY WITH A® AT TÒRTÌLLA FLATS ON SUN 23RD $2 UNDER 21 $1 OVER 21 EVERYONE WELCOME DRINK SPECIALS & DANCING!!!"
592,7,0,"OT","0",0,0,"Mííí^"
593,7,0,"OT","0",0,0,"DELTA CHI"
594,7,0,"OT","0",0,0,"Would like to thank the lovely ladies of"
595,7,0,"OT","0",0,0,"AXQ"
596,7,0,"OT","0",0,0,"and"
597,7,0,"OT","0",0,0,"ZA"
598,7,0,"OT","0",0,0,"For making our rush great"
599,7,0,"OT","0",0,0,"GREEKS#! CHOICE SATIN STITCH LETTERS ON HVY. WT. SWEATS. SLO LIFE ACTIVEWEAR 959 HIGUERA ST. 546-9633"
600,7,0,"OT","0",0,0,"KZ"
601,7,0,"OT","0",0,0,"The Zetas had a blast at the Hurricane Party!"
602,7,0,"OT","0",0,0,"ALL GREEK HONOR ROLL WILL BE PRINTED IN MUSTANG DAILY ON THURSDAY FEB 27TH INSTEAD OF THURSDAY FEBRUARY 20TH"
603,7,0,"OT","0",0,0,"ZETAS AND DATESIII get ready to hgvf ft blast at the Winter Banquet this weekend! Zata is hot!"
604,7,0,"OT","0",0,0,"Greek: t*iews,"
605,7,0,"OT","0",0,0,"' OKA & ZK"
606,7,0,"OT","0",0,0,"Prepare your songs and get ready to strut your stuff Saturday! See ya therel £K"
607,7,0,"OT","0",0,0,"ABORTION"
608,7,0,"OT","0",0,0,"UNMASKING THE TRUTH MONDAY 11;00AM UU219"
609,7,0,"OT","0",0,0,"• s 'i i VI» i""	A '"
610,7,0,"OT","0",0,0,"ioatd^found"
611,7,0,"OT","0",0,0,"LOST BLACK LEATHER JACKET BLD#2 ON 2-13 92 REWARD 7563642"
612,0,0,"B","0",0,0,
613,7,0,"OT","0",0,0,"Want^"
614,7,0,"OT","0",0,0,"MOUNTIAN BIKE"
615,7,0,"OT","0",0,0,"LOOKING TO BUY MTN BIKE IN GOOD CONDITION. PREFER CANNONDALE, BRIDGES TONE, FISHER- CALL STAN 549-0154"
616,7,0,"OT","0",0,0,"Services"
617,7,0,"OT","0",0,0,"' ’ AL PH a' CRIsis PREGNANCY CENTE R 24 HOUR LIFELINE 541-3367 FREE PREGNANCY TESTING ""A FRIEND FORLIFE-"
618,7,0,"OT","0",0,0,"Word Processing"
619,7,0,"OT","0",0,0,"......lai"
620,7,0,"OT","0",0,0,"PAPER CHASE WORD PROCESSING 6 YRS EXP-CALL KAREN 544-2692"
621,7,0,"OT","0",0,0,"R&R Word Processing (Rona), laser prtr.stud.rates 544-2591"
622,7,0,"OT","0",0,0,"Resumes. Sr. Projects, Etc. Mac w/ Laser Printer. Laura - 549 8966"
623,7,0,"OT","0",0,0,"HEY YOU!!! BACKSTAGE PIZZA is looking for performers to brighten up Their stage (BANDS Solo artists, speakers.etc.)"
624,7,0,"OT","0",0,0,"For more info on how You can Perform Drop By Backstage or call 756-4089--Ask 4 Jeanette"
625,7,0,"OT","0",0,0,"HONG KONG TAIWAN JAPAN Inti. Co. seeks highly motivated reps w/Pacific Rim Contacts."
626,7,0,"OT","0",0,0,"Call for appt 805-937-3052."
627,7,0,"OT","0",0,0,"SPEND A GREAT SUMMER IN THE HIGH SIERRAS WORKING WITH CHILDREN-WALTON’S GRIZZLY LODGE SUMMER CAMP IS INTERVIEWING IN YOUR AREA FOR COUNSELING POSITIONS. WRITE BOB STEIN 4009 SHERIDAN CT. AUBURN CA. 95603"
628,7,0,"OT","0",0,0,"WIN $50!"
629,7,0,"OT","0",0,0,"Design a Logoi For more info call Noel 545-8926"
630,7,0,"OT","0",0,0,"Bnpioymtn"
631,7,0,"OT","0",0,0,"$40 OOO/yr! READ BOOKS"
632,7,0,"OT","0",0,0,"and TV Scripts. Fill out simple ""like/don’t like"" form. EASY! Fun, relaxing at home, beach vacations. Guaranteed paycheck. FREE 24 Hour Recording 801-379-2925 Copyright#CA20KEB"
633,7,0,"OT","0",0,0,"COLLEGE PRO PAINTERS"
634,7,0,"OT","0",0,0,"the country's largest college painting group NOW HIRING for summer management positions in the Bay Area for info call Mike 544-3619"
635,7,0,"OT","0",0,0,"COMPUTER OWNERS Make Money NOW"
636,7,0,"OT","0",0,0,"Call INFORM US 408-655-8330"
637,7,0,"OT","0",0,0,"ENVIRONMENTAL"
638,7,0,"OT","0",0,0,"Marketing With environmentally minded company .Serious income. Flexible hours We tram For appt Call 438-4347"
639,7,0,"OT","0",0,0,"FINANCIAL AID STUDENTS DO YOU QUALIFY FOR THE COLLEGE WORK STUDY PROGRAM? THE COMMUNITY SERVICE LEARNING PROGRAM OFFERS JOB OPPORTUNITIES WITH CAREER EXPERIENCE AND GOOD WAGES. INQUIRE M FORGENG X2176 STUDENT LIFE"
640,7,0,"OT","0",0,0,"K Arrow Camp Summer Jobs Openings for EQUESTRIAN, English &/or Western RIDING INSTRUCTORS. GENERAL CABIN COUNSELORS.need Watersport skills.CAMPOWER, Office, Kitchen or Housekeeping. ACTIVITY & PROGRAM coordinators Will be on campus for EXPO “92 JOB FAIR Feb 25. For details ph (209)984-3925 or Write 11400 Hwy. 108, Jamestown.CA 95327"
641,7,0,"OT","0",0,0,"MT CARMEL LUTHERAN CHURCH SEEKS ENERGETIC RESPONSIBLE PERSON FOR PART-TIME CAMPUS COORDINATOR POSITION. 544-2133"
642,7,0,"OT","0",0,0,"SUMMER MAMAaEMENT INTERH5HIP"
643,7,0,"OT","0",0,0,"INTERVIEWS NOW TAXING PLACE. GAIN VALUABLE EXPERIENCEMANAGING ALL ASPECTS OF A SUCESSFUL BUSINESS. SUCCESSFUL APPLICANTS WILL UNDERGO EXTENSIVE TRAINING. AVERAGE GROSS PROFIT $11,287."
644,7,0,"OT","0",0,0,"LAST CHANCE FOR INTERVIEWS. CALL TRIPLE 'A' STUDENT PAINTERS FOR INFORMATION NOW 1800-3946000"
645,7,0,"CT","0",0,0,"I'Vt COKCLvJDtD imi ^A0TH^UG BAD I Do \S tAI fAULT."
646,7,0,"CT","0",0,0,"R!GV\T.' BEIHGSOUMG AMD l!APRlE5S\0UASLt. L'M THt HLLDliSS ^(\CT\N\0r COMHUESS BAD mviEHŒS .' sont CULTURE PAHDLfiS W i Uf40eNIE\j39E.D VALUES AHD | PUSHES HE ""TO MALEFICENCE. '"
647,7,0,"CT","0",0,0,"I"
648,7,0,"CT","0",0,0,"/ ;"
649,0,0,"B","0",0,0,
650,7,0,"CT","0",0,0,"I TAWt MO RESP0NS\e\l\Ty PORHS ßEHAWR! I'M AH \HNCCEHT PAHU.' \rs S0C\FD(S EAULr.'"
651,7,0,"CT","0",0,0,"THEM YX) HEED TO BUILD MORE CHARACTER.. GO SHOVEL THE"
652,0,0,"NA","0",0,0,"T"
653,0,0,"NA","0",0,0,"yA/U"
654,0,0,"NA","0",0,0,"T"
655,7,0,"CT","0",0,0,"THESE DISCUSSIONS MENER GO 'MUERE THEN^ SOPPCfSED 10."
656,0,0,"B","0",0,0,
657,0,0,"B","0",0,0,
658,0,0,"NA","0",0,0,"iCKBk i JI"
659,7,0,"OT","0",0,0,"Employment"
660,7,0,"OT","0",0,0,"WANTED: Computer artists/draft-person to do color maps, chart graphs, covers, etc. for local publisher. Must have own Mac. Job-byjob basis, may turn to full-time. Call Chris at Com mand Magazine 546-9596"
661,7,0,"OT","0",0,0,"84 Toyota Tercel-strong engine low miles 549-9843 make offer"
662,7,0,"OT","0",0,0,"CHEAP! FBI/U.S. SEIZED"
663,7,0,"OT","0",0,0,"89 MERCEDES..........$200"
664,7,0,"OT","0",0,0,"86 VW............$50"
665,7,0,"OT","0",0,0,"87MERCEDES...........$100"
666,7,0,"OT","0",0,0,"65 MUSTANG...........$50"
667,7,0,"OT","0",0,0,"Choose from thousands starting $25 FREE 24 Hour Recording Reveals Details 801-379-2929 Copyright #CA20KJC"
668,7,0,"OT","0",0,0,"MAZDA RX7 GXL"
669,7,0,"OT","0",0,0,"1986 $6900 GREAT SHAPE 545-0787"
670,7,0,"OT","0",0,0,"Bbommates"
671,7,0,"OT","0",0,0,"2 NEEDED TO SHARE ROOM SPR OTR $225/MO CLOSE TO POLY 542-9365"
672,7,0,"OT","0",0,0,"CUSTOM PASO HOUSE CAR POOL TO POLY $225 237-9763"
673,7,0,"OT","0",0,0,"OWN ROOM IN DOWNTOWN VICTORIAN FEMALE NONSMOKER $285/UTL INC 543-1665"
674,7,0,"OT","0",0,0,"SHARED ROOM IN BIG HOUSE LOCATED OFF JOHNSON ONLY $216/MO AVAIL. SPRING OTR CALL 545-8092 (female preferred)"
675,7,0,"OT","0",0,0,"Renlal Housing"
676,7,0,"OT","0",0,0,"S S A	WS / S"
677,7,0,"OT","0",0,0,"AWESOME"
678,7,0,"OT","0",0,0,"ROOM CLOSE TO POLY"
679,7,0,"OT","0",0,0,"OWN ROOM IN 2 BEDROOM APT. CALL LILI OR ANDREA AT 544-4838"
680,7,0,"OT","0",0,0,"CAMBRIA, OCEAN VIEW, 2 STORY, $300, JOE, (310)830-7525 EVES"
681,7,0,"OT","0",0,0,"OWN ROOM IN LARGE HOUSE BIG BACKYARD & HOT TUB. X UTIL. CLOSE TO SHOPPING. CALL 542-0727"
682,7,0,"OT","0",0,0,"Homes for 8^"
683,7,0,"OT","0",0,0,"0 BEST PRICED CONDOS & HOMES LISTED FREE SPECIALIZING IN STUDENT/PARENT INVESTMENTS. INFORMATION PACKET AVAILABLE ON CAMPUS CALL MARGUERITE 541-3432 CENTURY 21-OBISPO"
684,7,0,"OT","0",0,0,"0 BUYING A HOUSE OR CONDO? FOR A FREE LIST OF ALL LEAST EXPENSIVE HOUSES & CONDOS FOR SALE IN SLO,CALL STEVE NELSON 543-8370-FARRELL SMYTH R/E."
685,8,0,"AT","0",0,1,"PALM THEATRE"
686,8,0,"AT","0",0,1,"541-5161 »817 PALM, SLO"
687,8,0,"AT","0",0,1,"8 Friday, February 21, 1992"
688,8,0,"AT","0",0,1,"Mustang Daily"
689,8,0,"AT","0",0,1,"Friday & Saturday"
690,8,0,"AT","0",0,1,"Screen 1	Screen 2"
691,8,0,"AT","0",0,1,"The finest erotic fiim festival ever! - LA. Weekly"
692,8,0,"AT","0",0,1,"Spike & Mike’s"
693,8,0,"AT","0",0,1,"Festival of Sick & Twisted Animation"
694,8,0,"AT","0",0,1,"Qleld over by popular demand!^"
695,8,0,"AT","0",0,1,"HOuywooD"
696,8,0,"AT","0",0,1,"EKOTIC FILM ECSTIVAL"
697,8,0,"AT","0",0,1,"All Seats: $6.00 - On Sale 6 p.m. On Day Of Show."
698,8,0,"AT","0",0,2,"DOES IT HURT WHEN YOU TALK?"
699,8,0,"AT","0",0,2,"The most painful part of an infection can be talking about it. But it's worse to suffer in silence. So if you even think you might have something..."
700,8,0,"AT","0",0,2,"Call 549-9446"
701,8,0,"AT","0",0,2,"for an appointment."
702,8,0,"AT","0",0,2,"Planned Parenthood"
703,8,0,"AT","0",0,2,"177 Santa Rosa San Luis Obispo"
704,8,2,"HL","0",0,0,"CSSA"
705,8,2,"ME","0",-1,0,"From page 1"
706,8,2,"TXT","6",0,0,"They are still uncertain exactly who they will be able to speak with, Granato said,' because it has been difficult to get appointments. With so many students there to lobby at once, many legislators are Ixxiked."
707,8,2,"TXT","7",0,0,"“I think that once we’re there we can sit in with other schools,” she said."
708,8,2,"TXT","8",0,0,"Granato said she plans to voice “student concerns about increasing fees and declining services, like our library.”"
709,8,2,"TXT","9",0,0,"“I want to ask how are students supposed to deal with this, what role can they play?” she said."
710,8,2,"TXT","10",0,0,"Granato and Joynt will also attend Monday’s rally and press conference. This will be a joint rally with students from both the eSU and the University of California systems."
711,8,2,"TXT","11",0,0,"The UC counterpart to CSSA, the University of California Student Association, is holding its own legislative conference in Sacramento this weekend."
712,8,2,"TXT","12",0,0,"During the rally, the chairs of both student associations will be speaking on the “State of the Student,” relating the effects of three years of fee increases and cuts in classes and services."
713,8,2,"TXT","13",0,0,"Legislative speakers are also scheduled to participate in the rally and press conference."
714,8,2,"TXT","14",0,0,"More than 500 students are expected to attend Monday’s events, said Jeff Chang, CSSA legislative director."
715,8,2,"TXT","15",0,0,"“We think it is going to be a very good experience,” he said."
716,8,2,"TXT","16",0,0,"Conference seminars that Granato, Joynt and other participants will be attending include budget strategy sessions, which are meant to organize and set goals for each campus, Chang said. It will also be a time for campuses to encourage others and to network for joint planning, he said."
717,8,2,"TXT","17",0,0,"On the second day of the conference, a budget panel will present the budget from the viewpoint of the state, the CSU and the students."
718,8,2,"TXT","18",0,0,"“Basically, we’re giving the specifics on the budget,” Chang said."
719,8,2,"TXT","19",0,0,"Before meeting with legislators on Monday, the participants will receive training on how to lobby."
720,8,2,"TXT","20",0,0,"Staff members from the Capitol, including the governor’s office, will give tips and pointers on what to do when meeting with the legislators, Chang said."
721,8,2,"TXT","21",0,0,"“We’re looking at it as one of the high points of the weekend,” he said."
722,8,2,"TXT","22",0,0,"CSSA will also be presenting and explaining five pieces of legislation they are supporting."
723,8,2,"TXT","23",0,0,"The bill which will have the most direct effect on student fees"
724,8,2,"TXT","23",0,0,"is one which will enforce the current law forbidding fees to increase more than 10 percent a year."
725,8,2,"TXT","24",0,0,"“We definitely want to get that one passed,” Chang said. “We want to send a message to the trustees (that) you can raise fees, but you will have a fight.”"
726,8,2,"TXT","25",0,0,"Also being considered is a bill which would place the CSU mission statement into law. Tliis statement, which states that the CSU is primarily a teaching university and that it will accept the top one-third of California high school graduates, is understood but has never been made law, Chang said. This leaves it open for violations, such as enrollment cuts, he said."
727,8,2,"TXT","26",0,0,"The other three bills — concerning paying fees by credit card, removing the student union fee cap and commissioning a study on the relationship between higher education and the California economy — have yet to find authors in the Legislature."
728,8,2,"TXT","27",0,0,"Although Cal Poly is not a voting member of CSSA, the school may still send representatives to conferences such as this, Granato said."
729,8,2,"TXT","28",0,0,"Part of her mission this weekend will be to evaluate CSSA’s benefits to decide if Cal Poly may want to later pay dues to gain voting privileges, she said."
730,8,0,"AT","0",0,3,">i**i'i^i**i*'"
731,8,0,"AT","0",0,3,"K"
732,8,0,"AT","0",0,3,"SUMMER JOBS"
733,8,0,"AT","0",0,3,"ARROW RANCH CAfff"
734,8,0,"AT","0",0,3,"- --------------------------------- ---------"
735,8,0,"AT","0",0,3,"•s*%*s*%*s*"
736,8,0,"AT","0",0,3,"3000 acre Private Caap Boys & Girls 7-17 ON CAMPUS TUESDAY FEB.25th JOB FAIRE Come by our booth or PH.(209)984-3925 Details & Info	FAX (209)984-1615"
737,8,0,"AT","0",0,3,"NEEDtGENERAL COUNSELORS/Uatersports EQUESTRIAN/Westem/English CAMPOWER/Kitchen/office/household JULY 1-AUG.15 20th YEAR CO-ED"
738,0,0,"B","0",0,0,
739,0,0,"NA","0",0,0,"(T*"
740,8,0,"AT","0",0,3,"siÀisÎ^ÎiÎ Address: 11400 Hwv. 108.Jamestown-CA 95327 S-S-S-N-Sy"
741,0,0,"NA","0",0,0,">a^a^a^a^a^<"
742,0,0,"NA","0",0,0,"•a^a^a^a^a,*!"
743,0,0,"NA","0",0,0,",s.%.sy..sy"
744,0,0,"NA","0",0,0,"■a^a^a^a^a^i iS.S.%y,.Sy ■a^a^a^a^a^i"
745,0,0,"NA","0",0,0,"■a^a^a^a^a^i"
746,0,0,"NA","0",0,0,"is.s.s.s.sy"
747,0,0,"NA","0",0,0,"■a^a^a^aa*a^t"
748,0,0,"NA","0",0,0,"1%-s-s-s-sv"
749,0,0,"NA","0",0,0,"•a^a^a^a^a^i ■a^a^a^a^a.»"
750,0,0,"NA","0",0,0,"i%a%aS*S*S**"
751,0,0,"NA","0",0,0,">SaSa%a*,aSa<"
752,0,0,"NA","0",0,0,"■a^a^a^a^a^r ;..S.S.SaS.H-."
753,0,0,"NA","0",0,0,"»a^a^ai^a^a^"
754,0,0,"NA","0",0,0,"■a^a^a^a^a^i"
755,0,0,"NA","0",0,0,".................."
756,0,0,"B","0",0,0,
757,0,0,"B","0",0,0,
758,0,0,"NA","0",0,0,"\"
759,0,0,"B","0",0,0,
760,0,0,"NA","0",0,0,"tSa%asVsasV"
761,0,0,"NA","0",0,0,"•s»s»s»s»s*"
762,0,0,"NA","0",0,0,"•%*S*S*%""S*"
763,0,0,"NA","0",0,0,"aSaSa%a%a%a<"
764,0,0,"NA","0",0,0,"a*« ^	•^•aP«Z"
765,0,0,"NA","0",0,0,",a%aSa\«S«S*"
766,0,0,"NA","0",0,0,"'*S*S*S*%*S*"
767,0,0,"NA","0",0,0,".a%a%aSa%«S«"
768,0,0,"NA","0",0,0,",a%>\.%aSa%a"
769,0,0,"NA","0",0,0,".aSaSaSaSaS;^^ 'i'‘a^*a^*.^*a'i"
770,0,0,"NA","0",0,0,"ia%a%a%a%a%B"
771,0,0,"NA","0",0,0,">Z^Z^Z-""Z'^Z<"
772,0,0,"NA","0",0,0,"1*S*"
773,0,0,"NA","0",0,0,"- - - -"
774,0,0,"NA","0",0,0,"L%«S«S»%»%«S«S-S«S-Sr"
775,0,0,"NA","0",0,0,"¿/û/ffc Ccicéf^ate tvitk	."
776,8,0,"AT","0",0,4,"A?. Business Management's"
777,8,0,"AT","0",0,4,"to"
778,8,0,"AT","0",0,4,"anniversary"
779,8,0,"AT","0",0,4,"birthday"
780,8,0,"AT","0",0,4,"party"
781,8,0,"AT","0",0,4,"Sat. Feb. 22 8:00 pm at Trinity Hall"
782,8,0,"AT","0",0,4,"FRBB to memée^s S5.00 to non-o(cmòcf*^s"
783,8,0,"AT","0",0,4,"FR£^CÍooJíKcf"
784,8,0,"AT","0",0,4,"Wh i n g s are crazy at “Mustang “D a i ïy\"
785,8,0,"AT","0",0,4,"ENGINEERING DAYüMALL"
786,8,0,"AT","0",0,4,"Centrât Coast Plaza Mall • February 22.1992 • 10am-6pm"
787,0,0,"B","0",0,0,
788,0,0,"B","0",0,0,
789,8,0,"AT","0",0,5,"^ Vie have San Luis Obispo County’s"
790,8,0,"AT","0",0,5,"7 Largest Selection of Mountain & Road Bikes!"
791,8,0,"AT","0",0,5,"%RT"
792,8,0,"AT","0",0,5,"gS"
793,8,0,"AT","0",0,5,"198 South Street San Luis Obispo, CA (805) 543-4416"
794,8,0,"AT","0",0,5,"2179 10th Street-Los Osos, CA (805) 528-5115"
795,0,0,"B","0",0,0,
796,0,0,"B","0",0,0,
797,8,0,"AT","0",0,5,"j ATM I Interlink"
798,8,0,"AT","0",0,5,"SLO	LOS OSOS"
799,8,0,"AT","0",0,5,"198 South St.	217910th St. '"
800,8,0,"AT","0",0,5,"543-4416	528-5115 i"
801,,,,,,,
802,,,,,,,
803,,,,,,,
804,,,,,,,
805,,,,,,,
806,,,,,,,
807,,,,,,,
808,,,,,,,
809,,,,,,,
810,,,,,,,
811,,,,,,,
812,,,,,,,
813,,,,,,,
814,,,,,,,
815,,,,,,,
816,,,,,,,
817,,,,,,,
818,,,,,,,
819,,,,,,,
820,,,,,,,
821,,,,,,,
822,,,,,,,
823,,,,,,,
824,,,,,,,
825,,,,,,,
826,,,,,,,
827,,,,,,,
828,,,,,,,
829,,,,,,,
830,,,,,,,
831,,,,,,,
832,,,,,,,
833,,,,,,,
834,,,,,,,
835,,,,,,,
836,,,,,,,
837,,,,,,,
838,,,,,,,
839,,,,,,,
840,,,,,,,
841,,,,,,,
842,,,,,,,
843,,,,,,,
844,,,,,,,
845,,,,,,,
846,,,,,,,
847,,,,,,,
848,,,,,,,
849,,,,,,,
850,,,,,,,
851,,,,,,,
852,,,,,,,
853,,,,,,,
854,,,,,,,
855,,,,,,,
856,,,,,,,
857,,,,,,,
858,,,,,,,
859,,,,,,,
860,,,,,,,
861,,,,,,,
862,,,,,,,
863,,,,,,,
864,,,,,,,
865,,,,,,,
866,,,,,,,
867,,,,,,,
868,,,,,,,
869,,,,,,,
870,,,,,,,
871,,,,,,,
872,,,,,,,
873,,,,,,,
874,,,,,,,
875,,,,,,,
876,,,,,,,
877,,,,,,,
878,,,,,,,
879,,,,,,,
880,,,,,,,
881,,,,,,,
882,,,,,,,
883,,,,,,,
884,,,,,,,
885,,,,,,,
886,,,,,,,
887,,,,,,,
888,,,,,,,
889,,,,,,,
890,,,,,,,
891,,,,,,,
892,,,,,,,
893,,,,,,,
894,,,,,,,
895,,,,,,,
896,,,,,,,
897,,,,,,,
898,,,,,,,
899,,,,,,,
900,,,,,,,
901,,,,,,,
902,,,,,,,
903,,,,,,,
904,,,,,,,
905,,,,,,,
906,,,,,,,
907,,,,,,,
908,,,,,,,
909,,,,,,,
910,,,,,,,
911,,,,,,,
912,,,,,,,
913,,,,,,,
914,,,,,,,
915,,,,,,,
916,,,,,,,
917,,,,,,,
918,,,,,,,
919,,,,,,,
920,,,,,,,
921,,,,,,,
922,,,,,,,
923,,,,,,,
924,,,,,,,
925,,,,,,,
926,,,,,,,
927,,,,,,,
928,,,,,,,
929,,,,,,,
930,,,,,,,
931,,,,,,,
932,,,,,,,
933,,,,,,,
934,,,,,,,
935,,,,,,,
936,,,,,,,
937,,,,,,,
938,,,,,,,
939,,,,,,,
940,,,,,,,
941,,,,,,,
942,,,,,,,
943,,,,,,,
944,,,,,,,
945,,,,,,,
946,,,,,,,
947,,,,,,,
948,,,,,,,
949,,,,,,,
950,,,,,,,
951,,,,,,,
952,,,,,,,
953,,,,,,,
954,,,,,,,
955,,,,,,,
956,,,,,,,
957,,,,,,,
958,,,,,,,
959,,,,,,,
960,,,,,,,
961,,,,,,,
962,,,,,,,
963,,,,,,,
964,,,,,,,
965,,,,,,,
966,,,,,,,
967,,,,,,,
968,,,,,,,
969,,,,,,,
970,,,,,,,
971,,,,,,,
972,,,,,,,
973,,,,,,,
974,,,,,,,
975,,,,,,,
976,,,,,,,
977,,,,,,,
978,,,,,,,
979,,,,,,,
980,,,,,,,
981,,,,,,,
982,,,,,,,
983,,,,,,,
984,,,,,,,
985,,,,,,,
986,,,,,,,
987,,,,,,,
988,,,,,,,
989,,,,,,,
990,,,,,,,
991,,,,,,,
992,,,,,,,
993,,,,,,,
994,,,,,,,
995,,,,,,,
996,,,,,,,
997,,,,,,,
998,,,,,,,
999,,,,,,,
1000,,,,,,,
1001,,,,,,,
1002,,,,,,,
1003,,,,,,,
1004,,,,,,,
1005,,,,,,,
1006,,,,,,,
1007,,,,,,,
1008,,,,,,,
1009,,,,,,,
1010,,,,,,,
1011,,,,,,,
1012,,,,,,,
1013,,,,,,,
1014,,,,,,,
1015,,,,,,,
1016,,,,,,,
1017,,,,,,,
1018,,,,,,,
1019,,,,,,,
1020,,,,,,,
1021,,,,,,,
1022,,,,,,,
1023,,,,,,,
1024,,,,,,,
1025,,,,,,,
1026,,,,,,,
1027,,,,,,,
1028,,,,,,,
1029,,,,,,,
1030,,,,,,,
1031,,,,,,,
1032,,,,,,,
1033,,,,,,,
1034,,,,,,,
1035,,,,,,,
1036,,,,,,,
1037,,,,,,,
1038,,,,,,,
1039,,,,,,,
1040,,,,,,,
1041,,,,,,,
1042,,,,,,,
1043,,,,,,,
1044,,,,,,,
1045,,,,,,,
1046,,,,,,,
1047,,,,,,,
1048,,,,,,,
1049,,,,,,,
1050,,,,,,,
1051,,,,,,,
1052,,,,,,,
1053,,,,,,,
1054,,,,,,,
1055,,,,,,,
1056,,,,,,,
1057,,,,,,,
1058,,,,,,,
1059,,,,,,,
1060,,,,,,,
1061,,,,,,,
1062,,,,,,,
1063,,,,,,,
1064,,,,,,,
1065,,,,,,,
1066,,,,,,,
1067,,,,,,,
1068,,,,,,,
1069,,,,,,,
1070,,,,,,,
1071,,,,,,,
1072,,,,,,,
1073,,,,,,,
1074,,,,,,,
1075,,,,,,,
1076,,,,,,,
1077,,,,,,,
1078,,,,,,,
1079,,,,,,,
1080,,,,,,,
1081,,,,,,,
1082,,,,,,,
1083,,,,,,,
1084,,,,,,,
1085,,,,,,,
1086,,,,,,,
1087,,,,,,,
1088,,,,,,,
1089,,,,,,,
1090,,,,,,,
1091,,,,,,,
1092,,,,,,,
1093,,,,,,,
1094,,,,,,,
1095,,,,,,,
1096,,,,,,,
1097,,,,,,,
1098,,,,,,,
1099,,,,,,,
1100,,,,,,,
1101,,,,,,,
1102,,,,,,,
1103,,,,,,,
1104,,,,,,,
1105,,,,,,,
1106,,,,,,,
1107,,,,,,,
1108,,,,,,,
1109,,,,,,,
1110,,,,,,,
1111,,,,,,,
1112,,,,,,,
1113,,,,,,,
1114,,,,,,,
1115,,,,,,,
1116,,,,,,,
1117,,,,,,,
1118,,,,,,,
1119,,,,,,,
1120,,,,,,,
1121,,,,,,,
1122,,,,,,,
1123,,,,,,,
1124,,,,,,,
1125,,,,,,,
1126,,,,,,,
1127,,,,,,,
1128,,,,,,,
1129,,,,,,,
1130,,,,,,,
1131,,,,,,,
1132,,,,,,,
1133,,,,,,,
1134,,,,,,,
1135,,,,,,,
1136,,,,,,,
1137,,,,,,,
1138,,,,,,,
1139,,,,,,,
1140,,,,,,,
1141,,,,,,,
1142,,,,,,,
1143,,,,,,,
1144,,,,,,,
1145,,,,,,,
1146,,,,,,,
1147,,,,,,,
1148,,,,,,,
1149,,,,,,,
1150,,,,,,,
1151,,,,,,,
1152,,,,,,,
1153,,,,,,,
1154,,,,,,,
1155,,,,,,,
1156,,,,,,,
1157,,,,,,,
1158,,,,,,,
1159,,,,,,,
1160,,,,,,,
1161,,,,,,,
1162,,,,,,,
1163,,,,,,,
1164,,,,,,,
1165,,,,,,,
1166,,,,,,,
1167,,,,,,,
1168,,,,,,,
1169,,,,,,,
1170,,,,,,,
1171,,,,,,,
1172,,,,,,,
1173,,,,,,,
1174,,,,,,,
1175,,,,,,,
1176,,,,,,,
1177,,,,,,,
1178,,,,,,,
1179,,,,,,,
1180,,,,,,,
1181,,,,,,,
1182,,,,,,,
1183,,,,,,,
1184,,,,,,,
1185,,,,,,,
1186,,,,,,,
1187,,,,,,,
1188,,,,,,,
1189,,,,,,,
1190,,,,,,,
1191,,,,,,,
1192,,,,,,,
1193,,,,,,,
1194,,,,,,,
1195,,,,,,,
1196,,,,,,,
1197,,,,,,,
1198,,,,,,,
1199,,,,,,,
1200,,,,,,,
