"Function Key: TXT = article text; HL = headline; BL = byline; PH = photo caption/information; ME = meta directives outside of an article; NA = unintelligible; NP = nameplate; PI = publication information; B = blank; AT = advertisement text; MH = masthead; BQT = block quote text; BQA = block quote attribution; CN = comic strip title; CT = comic strip text",,,,,,,
"LINE","PAGE (0 if unintelligable)","ARTICLE NUMBER (use 0 if outside of text of any article/letter)","FUNCTION (see key above)","PARAGRAPH NUMBER (start with the first content paragraph, 0 if not part of the main text)","JUMP (if line contains a ""jump to"" directive, it's the page target. If it's a ""jumped from"" directive then the negative (-) of the soure page. otherwise 0)","AD #. If line is part of advertisement, it is the number of the ad. Start from top left column. 0 otherwise.","SCANNED TEXT"
507,7,0,"OT","0",0,0,"It s no secret Alaskian fishermen in Alaska make BIG bucks and Univ of Washington students in Seattle are getting most of the jobs Here s how where and tor who & inside tips to get you started Send $10 to Alaska Opportunities PO Box 278 Alleghany OR 97407 Don t delay Applications for this summer should be in ASAP'"
508,7,0,"OT","0",0,0,"MCAT Instructor. Natl Test Prep Co Teach Our Into Pn Campus 685-5767"
509,7,0,"OT","0",0,0,"TRAVELERS The ASl Travel Center IS looking for travel counselors Inquire in ASl Business Office-UU212_____________________________"
510,7,0,"OT","0",0,0,"TRAVELERS The ASl Travel Center IS looking for travel counselors Inquire in ASl Business Office UU212"
511,7,0,"OT","0",0,0,"Summer management internship interviews now taking place Gam valuable expenerKe managing a team of employees.customers ar>d suppliers Successful applicants will undergo extensive training Average summer earnings range $6-10 OOO call 'student painters' for information 1-800-426-6441"
512,7,0,"OT","0",0,0,"IF YOU ARE INTERESTED IN BECOMING A RESIDENT ADVISOR IN ONE OF THE CAL POLY RESIDENCE HALLS JOIN US AT ONE OF THE FOLLOWING INFORMATION SESSIONS"
513,7,0,"OT","0",0,0,"FEBRUARY 5 7 PM SEQUOIA HALL 9 PM YOSEMITE HALL"
514,7,0,"OT","0",0,0,"FEBRUARY 6 7 PM MUIR HALL 9 PM SANTA LUCIA HALL"
515,7,0,"OT","0",0,0,"FEBRUARY 7 7 PM TENAYA HALL 9 PM SIERRA MADRE HALL"
516,7,0,"OT","0",0,0,"FEBRUARY 12 7 PM FREMONT HALL 9 PM TRINITY HALL"
517,7,0,"OT","0",0,0,"FEBRUARY 13 7 PM YOSEMITE HALL 9 PM SEQUOIA HALL"
518,7,0,"OT","0",0,0,"FEBRUARY 14 7 PM MUIR HALL 9 PM FREMONT HALL"
519,7,0,"OT","0",0,0,"FEBRUARY 15 7 PM SIERRA MADRE HALL 9 PM TRINITY HALL"
520,7,0,"OT","0",0,0,"LAST CHANCE SESSION WEDNESDAY FEBRUARY 28 7 PM SIERRA MADRE HALL"
521,7,0,"OT","0",0,0,"IF YOU WOULD LIKE MORE INFORMATION CALL THE RESIDENT STUDENT DEVELOPMENT OFFICE AT 756-3396"
522,7,0,"OT","0",0,0,"ftkq»ds& Cycles"
523,7,0,"OT","0",0,0,"Want to spend the summer m the High Sierras working with children-Walton s Grizzly Lodge Summer Camp IS interviewing lor counseling positions. Write Bob Stem 4009 Sheridan Ct Auburn CA 95603-Phone (916) 823-9260"
524,7,0,"OT","0",0,0,"THE RA EXPERIENCE"
525,7,0,"OT","0",0,0,"WANTED:Forty-five motivated enthusiastic and energetic Cal Poly students to be Resident Advisors for the 1990-91 academic year This one year leadership opportunity is open to Cal Poly students who are ready to learn about themselves and to give to others Skill development Deludes advisirtg public speaking small group communications.limit setting, and prog'ammmg Compensation irKludes room and board For more information contact the Resident Student Development Office at extension 3396"
526,7,0,"OT","0",0,0,"9 LONGBOARD shaped by Robert August of Endless Summer fame Redwood stringer.fin & tail block First $250 takes it John 756-1143"
527,7,0,"OT","0",0,0,"F(or Sale"
528,7,0,"OT","0",0,0,"1979 Honda Civic Clean and run good asking 13CX) 544-6897"
529,7,0,"OT","0",0,0,"Lift Ticket to Alpine Meadows $25 Call Stew at 544-7566"
530,7,0,"OT","0",0,0,"SKIERS-ONLY SKIED 1 2 DAY-NEW K2 5500 W SOL BINDINGS $250-SIZ10 NORDICA BOOTS $50 542-9509"
531,7,0,"CT","0",0,0,"PSST. C^LV\^(7^ DID IS TXt Ç0^sr MOW GO Cl£AR?"
532,7,0,"NA","0",0,0,"OWHO' '(OOR"
533,7,0,"CT","0",0,0,"Mows Coming BACK.'"
534,7,0,"NA","0",0,0,"f? """
535,7,0,"CT","0",0,0,"TUERt SWt \S .' ST Ai TMtBOX. QÜ1S .' KEEP"
536,7,0,"NA","0",0,0,"bluets')"
537,7,0,"NA","0",0,0,"5MU'>—"
538,7,0,"OT","0",0,0,"'82 YAMAHA VIRAGO 750cc 9.7K/mi. 5990 481-9715"
539,7,0,"OT","0",0,0,"Bikes?Repaire(J"
540,7,0,"OT","0",0,0,"541-6596__I__________"
541,7,0,"OT","0",0,0,"PARAMOUNT"
542,7,0,"OT","0",0,0,"58cm.GOOD CONDITION LOTS XTRAS $900 ALSO THULE RACKS 4BK 3SKI $150 CALL JEFF 543-1554"
543,7,0,"OT","0",0,0,"Automoblies"
544,7,0,"OT","0",0,0,"72 Custom' Datsun 510-Rblt Eng, Just Tuned Runs Well. Stereo $1400 OBO Call Jamal 544-5238"
545,7,0,"OT","0",0,0,"Roommates^"
546,7,0,"OT","0",0,0,"2-roomates needed at Cedar Creek $275 ea First * last deposit negotiable pool laun'rec on site Call evenings at 549-8129"
547,7,0,"OT","0",0,0,"FEMALE ROOMMATE"
548,7,0,"OT","0",0,0,"Own room m two bedroom house-"
549,7,0,"OT","0",0,0,"horse pasture included dogs ok'"
550,7,0,"OT","0",0,0,"$275/mo call now 541-2409"
551,7,0,"OT","0",0,0,"FM RMMT 2SHR Needed Spring Quarter 240 MO &util Cedar Creek Condos Can 546-9083"
552,7,0,"OT","0",0,0,"male non-smoker take over lease share bdrm, apt close to Poly."
553,7,0,"OT","0",0,0,"$242 50 mo 544-1261 ___"
554,7,0,"OT","0",0,0,"Shared room. 1 3ulilities.water paid 210 month.close to Poly, covered garage.fan roommates. Tina 545-8564"
555,7,0,"OT","0",0,0,"Rental Housing -"
556,7,0,"OT","0",0,0,"NS male to share condo own room wsh&dry Pinecreek condos $295 541-4936"
557,7,0,"OT","0",0,0,"Homes for Sale"
558,7,0,"OT","0",0,0,"AAA'BEST PRICED CONDOS & HOMES LISTED FREE INFORMATION PACKET AVAILABLE ON CAMPUS CALL MARGUERITE CENTURY 21 541-3432"
559,7,0,"OT","0",0,0,"BUYING A HOUSE OR CONDO? for FREE LIST of ALL Least Expensive Houses &condos in SLO call STEVE NELSON 543-8370 & Lv messg Farrel Smyth R E"
560,7,0,"SH","0",0,0,"Business"
561,7,0,"SH","0",0,0,"Directory"
562,7,0,"OT","0",0,0,"LHtoUSMMRVICE"
563,7,0,"OT","0",0,0,"For Any Special Occasion"
564,7,0,"OT","0",0,0,"PACIFIC COAST LIMOUSINE SLO 541-9201 North County 434-t544"
565,7,0,"OT","0",0,0,"RESUMES 3"
566,7,0,"OT","0",0,0,"JOB-WINNING"
567,7,0,"OT","0",0,0,"RESUMES!"
568,7,0,"OT","0",0,0,"Written by a MarKeting Professional who knows how to sell your skills and get that interview' Call NOW!"
569,7,0,"OT","0",0,0,"773-1615. leave message"
570,7,0,"OT","0",0,0,"KIMKH'Q POPIPQ"
571,7,0,"OT","0",0,0,"ASK ABOUT OUR RESUME PACKAGE!! OPEN 24 HOURS! 543-0771"
572,7,0,"OT","0",0,0,"SECOND EDITION COPY CENTER UU"
573,7,0,"OT","0",0,0,"Resumes $19 95 Placemi Center Forms"
574,7,0,"OT","0",0,0,"WET SUITS ^"
575,7,0,"OT","0",0,0,"BAJA BOBS WET SUIT REPAIR"
576,7,0,"OT","0",0,0,"PYROSYK WETSUIT 481-4683"
577,7,0,"OT","0",0,0,"TYPWG"
578,7,0,"OT","0",0,0,"CONSHA S OFFICE SUPPLY"
579,7,0,"OT","0",0,0,"TYPING $1 50 PER PAGE 773-5851"
580,7,0,"OT","0",0,0,"MASTERS THESES - LINDA BLACK"
581,7,0,"OT","0",0,0,"544-1305 466-0687.927-0369"
582,8,0,"PI","0",0,0,"8 Monday, Jan. 29, 1990 Mustang Daily"
583,8,13,"HL","0",0,0,"NEW OFFICES CONFERENCE"
584,8,13,"ME","0",-6,0,"From page 6"
585,8,13,"TXT","5",0,0,"from 7 a.m. to 6 p.m."
586,8,13,"TXT","6",0,0,"All work on the new offices and the police station was done by Plant Operations."
587,8,13,"TXT","7",0,0,"“This is all in-house work,” said Brug of the remodeled warehouse."
588,8,13,"TXT","8",0,0,"Plant Operations ' provides maintenance and does small construction for the campus."
589,8,13,"TXT","9",0,0,"The job was to remodel an existing warehouse."
590,8,13,"TXT","10",0,0,"Drafting Technician Rex Wolf, a 1978 Cal Poly architecture graduate, was put in charge of developing the plans for the project."
591,8,13,"TXT","11",0,0,"“Normally something like this you would see done by contractor,” said Wolf."
592,8,13,"TXT","12",0,0,"The warehouse was vacated by Foundation, which moved to a new building near the poultry unit."
593,8,13,"TXT","13",0,0,"The project took about four months to complete and cost Public Safety $40,000. The rest of the building still exists as a warehouse and is being used by the housing department for storage."
594,8,13,"TXT","14",0,0,"There wasn’t “a whole lot to start with,” said Plant Operations carpenter Leonard Hall."
595,8,13,"TXT","15",0,0,"Hall and co-workers Clancy Armstrong and Pat Griffen did most of the “master work,” said Brug."
596,8,13,"TXT","16",0,0,"All the plumbers, carpenters, electricians and others from Plant Operations did all of the work, making this one of the campus’s biggest projects."
597,8,13,"TXT","17",0,0,"The landscaping around the building was done by Cal Poly groundskeepers."
598,8,13,"TXT","18",0,0,"There are plans to install rest rooms and more mezzanine space for storage in the old warehouse."
599,8,8,"ME","0",-3,0,"From page 3"
600,8,8,"TXT","8",0,0,"cessfui, it may become an annual event, said Hughes."
601,8,8,"TXT","9",0,0,"The HRM concentration is still relatively new and small,” said Bradbury. “And 1 think it was important to bring these businessmen to students, and also to inform other business students what the concentration is about.”"
602,8,8,"TXT","10",0,0,"Free to all students, the conference focuses on personnel relations and will feature three keynote speakers and six panel discussions, led by Cal Poly alumni and businesspeople from throughout California."
603,8,8,"TXT","11",0,0,"Jan Duffy, professor of business law at Cal Poly, will discuss legal issues in the 1990s."
604,8,8,"TXT","12",0,0,"Harry Wilson, vice president of administration in the Applied Technology Division of Litton Industries, will examine cor-"
605,8,8,"TXT","12",0,0,"porate restructuring. James Linhart, district sales manager in Southern California for Eastman Kodak, will cover the history and potential of human resource management."
606,8,8,"TXT","13",0,0,"Workshop topics will include innovative benefits for the 1990s; office politics:	managing the"
607,8,8,"TXT","13",0,0,"workplace; employee stress; how to get the most out of employees; the legalities of hiring and firing; and the growing pains of expanding businesses."
608,8,8,"TXT","14",0,0,"Conference participants will include representatives from San Luis Obispo County, Dart Marketing Associates, Seagate Technology, Sun Microsystems and J.C. Penney."
609,8,8,"TXT","15",0,0,"The final day to sign up is Wednesday in the Dean’s Office, located in the Business Administration and Education Building"
610,8,14,"HL","0",0,0,"Couple has ‘wet wedding;’ exchanges vows in Jacuzzi"
611,8,14,"TXT","1",0,0,"FREMONT (AP) — Bill Henin and Susan Davis exchanged wedding vows in front of family and friends, but instead of standing at the altar, they were thigh-deep in a steamy, 110-degree hot tub."
612,8,14,"TXT","2",0,0,"“We wanted it to be something special we can look back on and giggle about,” Heflin said about the Saturday ceremony under a gazebo behind his home about 25 miles southeast of San Francisco."
613,8,14,"TXT","3",0,0,"Instead of a tuxedo, the 39-year-old Heflin wore a suit coat, T-shirt and cut-off suit pants. The bride donned a cream-colored blouse, a flowered hairpiece and the bottom half of a silk sari over Lycra shorts."
614,8,14,"TXT","4",0,0,"“1 wanted to be formal from the waist up, informal from the"
615,8,14,"TXT","4",0,0,"waist down,” said Davis, 35."
616,8,14,"TXT","5",0,0,"Adding to the atmosphere were fragrant gardenias floating on top of the swirling hot tub water, rock music and the wedding march daringly played on a harmonica by one of Davis’ daughters, 9-year-old Jamie."
617,8,14,"TXT","6",0,0,"Thé approximately 40 relatives and friends attending the wedding went with the flow, so to speak."
618,8,14,"TXT","7",0,0,"“I thought that maybe he’d lost his marbles,” said Fay Bryan of Oregon, the bride’s mother. “I think it’s going to be great for her though.”"
619,8,14,"TXT","8",0,0,"Davis agreed, with one reservation: “Yes, it was great, except for the part where I almost fell over” in the freshly waxed hot tub."
620,8,0,"AT","0",0,1,"ONE DOLLAR CX)UP0N"
621,8,0,"AT","0",0,1,"GOOD TOWARDS PURCHASE OF..."
622,8,0,"AT","0",0,1,"Kodalux or Qualex COLOR"
623,8,0,"AT","0",0,1,"Develop and Print Film Processing"
624,8,0,"AT","0",0,1,"PRESENT AT TIME OF PURCHASE"
625,8,0,"AT","0",0,1,"EICbnoJ IBookstoie"
626,8,0,"AT","0",0,1,"QUALEX OR KODALUX"
627,8,0,"AT","0",0,1,"ONE COUPON PER ITEM no cash value"
628,8,0,"AT","0",0,1,"Offer valid only with coupon GOOD THROUGH Feb. 3,1990"
629,0,0,"B","0",0,0,
630,0,0,"NA","0",0,0,"M."
631,8,0,"AT","0",0,1,"As always? 2nd set FREE on COLOR Develop and Printi"
632,8,0,"AT","0",0,1,"FLUS..."
633,8,0,"AT","0",0,1,"ONE"
634,8,0,"AT","0",0,1,"DOLLAR OFF"
635,8,0,"AT","0",0,1,"ONE DOLLAR OFF,"
636,8,0,"AT","0",0,1,"At time of purchase with couponj"
637,8,0,"AT","0",0,1,"California Polytechnic State University"
638,8,0,"AT","0",0,2,"AlexanderThe Great"
639,8,0,"AT","0",0,2,"He Didnt"
640,8,0,"AT","0",0,2,"Have Much Experience"
641,8,0,"AT","0",0,2,"Either."
642,8,0,"AT","0",0,2,"By age 30, Alexander the Great had conquered the known world. But it wasn't his resume that led him to victory. Instead, he possessed the ambition and perseverance of a dynamic leader."
643,8,0,"AT","0",0,2,"At Watkins-Johnson, it's that combination that drives our team to the fbrefiont of the elearonics industry. With over $292,000,000 In sales last year, we continued to excel in the design and manufacture of microwave components and systems. 1989 also brought the introduaion of over 115 new products used in a wide range of defense; communications and commercial applications."
644,8,0,"AT","0",0,2,"And now, as we sharpen our focus on the future; we look to today's Alexanders. They are the energetic"
645,8,0,"AT","0",0,2,"SOFTWARE"
646,8,0,"AT","0",0,2,"ENGINEERS"
647,8,0,"AT","0",0,2,"WEitklns-Jdhnson will be on campus Tuesday, February 6"
648,8,0,"AT","0",0,2,"academic achievers excited by hands-on responsibility and hard-hitting impaa early in their careers. If you have what it takes to start out, stand out and forge ahead, Watkins-Johnson wants to talk with you."
649,8,0,"AT","0",0,2,"We currently have openings for recent grads with a BS, MS, or PhD and an interest in Software engineering. Positions are available in our Palo Alto, San ]ose; and Scotts Valley, CA facilities."
650,8,0,"AT","0",0,2,"Please contact your Placement Center for more information. Or, call Michael Avina at (415) 493-4141, ext. 2114. Watkins-Johnson Company, 3333 Hillview Ave, Palo Alto, CA 94304. An equal opportunity employer m/f/h/v."
651,8,0,"AT","0",0,2,"ouJ"
652,8,0,"AT","0",0,2,"WATKINS JOHNSON"
653,,,,,,,
654,,,,,,,
655,,,,,,,
656,,,,,,,
657,,,,,,,
658,,,,,,,
659,,,,,,,
660,,,,,,,
661,,,,,,,
662,,,,,,,
663,,,,,,,
664,,,,,,,
665,,,,,,,
666,,,,,,,
667,,,,,,,
668,,,,,,,
669,,,,,,,
670,,,,,,,
671,,,,,,,
672,,,,,,,
673,,,,,,,
674,,,,,,,
675,,,,,,,
676,,,,,,,
677,,,,,,,
678,,,,,,,
679,,,,,,,
680,,,,,,,
681,,,,,,,
682,,,,,,,
683,,,,,,,
684,,,,,,,
685,,,,,,,
686,,,,,,,
687,,,,,,,
688,,,,,,,
689,,,,,,,
690,,,,,,,
691,,,,,,,
692,,,,,,,
693,,,,,,,
694,,,,,,,
695,,,,,,,
696,,,,,,,
697,,,,,,,
698,,,,,,,
699,,,,,,,
700,,,,,,,
701,,,,,,,
702,,,,,,,
703,,,,,,,
704,,,,,,,
705,,,,,,,
706,,,,,,,
707,,,,,,,
708,,,,,,,
709,,,,,,,
710,,,,,,,
711,,,,,,,
712,,,,,,,
713,,,,,,,
714,,,,,,,
715,,,,,,,
716,,,,,,,
717,,,,,,,
718,,,,,,,
719,,,,,,,
720,,,,,,,
721,,,,,,,
722,,,,,,,
723,,,,,,,
724,,,,,,,
725,,,,,,,
726,,,,,,,
727,,,,,,,
728,,,,,,,
729,,,,,,,
730,,,,,,,
731,,,,,,,
732,,,,,,,
733,,,,,,,
734,,,,,,,
735,,,,,,,
736,,,,,,,
737,,,,,,,
738,,,,,,,
739,,,,,,,
740,,,,,,,
741,,,,,,,
742,,,,,,,
743,,,,,,,
744,,,,,,,
745,,,,,,,
746,,,,,,,
747,,,,,,,
748,,,,,,,
749,,,,,,,
750,,,,,,,
751,,,,,,,
752,,,,,,,
753,,,,,,,
754,,,,,,,
755,,,,,,,
756,,,,,,,
757,,,,,,,
758,,,,,,,
759,,,,,,,
760,,,,,,,
761,,,,,,,
762,,,,,,,
763,,,,,,,
764,,,,,,,
765,,,,,,,
766,,,,,,,
767,,,,,,,
768,,,,,,,
769,,,,,,,
770,,,,,,,
771,,,,,,,
772,,,,,,,
773,,,,,,,
774,,,,,,,
775,,,,,,,
776,,,,,,,
777,,,,,,,
778,,,,,,,
779,,,,,,,
780,,,,,,,
781,,,,,,,
782,,,,,,,
783,,,,,,,
784,,,,,,,
785,,,,,,,
786,,,,,,,
787,,,,,,,
788,,,,,,,
789,,,,,,,
790,,,,,,,
791,,,,,,,
792,,,,,,,
793,,,,,,,
794,,,,,,,
795,,,,,,,
796,,,,,,,
797,,,,,,,
798,,,,,,,
799,,,,,,,
800,,,,,,,
801,,,,,,,
802,,,,,,,
803,,,,,,,
804,,,,,,,
805,,,,,,,
806,,,,,,,
807,,,,,,,
808,,,,,,,
809,,,,,,,
810,,,,,,,
811,,,,,,,
812,,,,,,,
813,,,,,,,
814,,,,,,,
815,,,,,,,
816,,,,,,,
817,,,,,,,
818,,,,,,,
819,,,,,,,
820,,,,,,,
821,,,,,,,
822,,,,,,,
823,,,,,,,
824,,,,,,,
825,,,,,,,
826,,,,,,,
827,,,,,,,
828,,,,,,,
829,,,,,,,
830,,,,,,,
831,,,,,,,
832,,,,,,,
833,,,,,,,
834,,,,,,,
835,,,,,,,
836,,,,,,,
837,,,,,,,
838,,,,,,,
839,,,,,,,
840,,,,,,,
841,,,,,,,
842,,,,,,,
843,,,,,,,
844,,,,,,,
845,,,,,,,
846,,,,,,,
847,,,,,,,
848,,,,,,,
849,,,,,,,
850,,,,,,,
851,,,,,,,
852,,,,,,,
853,,,,,,,
854,,,,,,,
855,,,,,,,
856,,,,,,,
857,,,,,,,
858,,,,,,,
859,,,,,,,
860,,,,,,,
861,,,,,,,
862,,,,,,,
863,,,,,,,
864,,,,,,,
865,,,,,,,
866,,,,,,,
867,,,,,,,
868,,,,,,,
869,,,,,,,
870,,,,,,,
871,,,,,,,
872,,,,,,,
873,,,,,,,
874,,,,,,,
875,,,,,,,
876,,,,,,,
877,,,,,,,
878,,,,,,,
879,,,,,,,
880,,,,,,,
881,,,,,,,
882,,,,,,,
883,,,,,,,
884,,,,,,,
885,,,,,,,
886,,,,,,,
887,,,,,,,
888,,,,,,,
889,,,,,,,
890,,,,,,,
891,,,,,,,
892,,,,,,,
893,,,,,,,
894,,,,,,,
895,,,,,,,
896,,,,,,,
897,,,,,,,
898,,,,,,,
899,,,,,,,
900,,,,,,,
901,,,,,,,
902,,,,,,,
903,,,,,,,
904,,,,,,,
905,,,,,,,
906,,,,,,,
907,,,,,,,
908,,,,,,,
909,,,,,,,
910,,,,,,,
911,,,,,,,
912,,,,,,,
913,,,,,,,
914,,,,,,,
915,,,,,,,
916,,,,,,,
917,,,,,,,
918,,,,,,,
919,,,,,,,
920,,,,,,,
921,,,,,,,
922,,,,,,,
923,,,,,,,
924,,,,,,,
925,,,,,,,
926,,,,,,,
927,,,,,,,
928,,,,,,,
929,,,,,,,
930,,,,,,,
931,,,,,,,
932,,,,,,,
933,,,,,,,
934,,,,,,,
935,,,,,,,
936,,,,,,,
937,,,,,,,
938,,,,,,,
939,,,,,,,
940,,,,,,,
941,,,,,,,
942,,,,,,,
943,,,,,,,
944,,,,,,,
945,,,,,,,
946,,,,,,,
947,,,,,,,
948,,,,,,,
949,,,,,,,
950,,,,,,,
951,,,,,,,
952,,,,,,,
953,,,,,,,
954,,,,,,,
955,,,,,,,
956,,,,,,,
957,,,,,,,
958,,,,,,,
959,,,,,,,
960,,,,,,,
961,,,,,,,
962,,,,,,,
963,,,,,,,
964,,,,,,,
965,,,,,,,
966,,,,,,,
967,,,,,,,
968,,,,,,,
969,,,,,,,
970,,,,,,,
971,,,,,,,
972,,,,,,,
973,,,,,,,
974,,,,,,,
975,,,,,,,
976,,,,,,,
977,,,,,,,
978,,,,,,,
979,,,,,,,
980,,,,,,,
981,,,,,,,
982,,,,,,,
983,,,,,,,
984,,,,,,,
985,,,,,,,
986,,,,,,,
987,,,,,,,
988,,,,,,,
989,,,,,,,
990,,,,,,,
991,,,,,,,
992,,,,,,,
993,,,,,,,
994,,,,,,,
995,,,,,,,
996,,,,,,,
997,,,,,,,
998,,,,,,,
999,,,,,,,
1000,,,,,,,
1001,,,,,,,
1002,,,,,,,
1003,,,,,,,
1004,,,,,,,
1005,,,,,,,
1006,,,,,,,
1007,,,,,,,
1008,,,,,,,
1009,,,,,,,
1010,,,,,,,
1011,,,,,,,
1012,,,,,,,
1013,,,,,,,
1014,,,,,,,
1015,,,,,,,
1016,,,,,,,
1017,,,,,,,
1018,,,,,,,
1019,,,,,,,
1020,,,,,,,
1021,,,,,,,
1022,,,,,,,
1023,,,,,,,
1024,,,,,,,
1025,,,,,,,
1026,,,,,,,
1027,,,,,,,
1028,,,,,,,
1029,,,,,,,
1030,,,,,,,
1031,,,,,,,
1032,,,,,,,
1033,,,,,,,
1034,,,,,,,
1035,,,,,,,
1036,,,,,,,
1037,,,,,,,
1038,,,,,,,
1039,,,,,,,
1040,,,,,,,
1041,,,,,,,
1042,,,,,,,
1043,,,,,,,
1044,,,,,,,
1045,,,,,,,
1046,,,,,,,
1047,,,,,,,
1048,,,,,,,
1049,,,,,,,
1050,,,,,,,
1051,,,,,,,
1052,,,,,,,
1053,,,,,,,
1054,,,,,,,
1055,,,,,,,
1056,,,,,,,
1057,,,,,,,
1058,,,,,,,
1059,,,,,,,
1060,,,,,,,
1061,,,,,,,
1062,,,,,,,
1063,,,,,,,
1064,,,,,,,
1065,,,,,,,
1066,,,,,,,
1067,,,,,,,
1068,,,,,,,
1069,,,,,,,
1070,,,,,,,
1071,,,,,,,
1072,,,,,,,
1073,,,,,,,
1074,,,,,,,
1075,,,,,,,
1076,,,,,,,
1077,,,,,,,
1078,,,,,,,
1079,,,,,,,
1080,,,,,,,
1081,,,,,,,
1082,,,,,,,
1083,,,,,,,
1084,,,,,,,
1085,,,,,,,
1086,,,,,,,
1087,,,,,,,
1088,,,,,,,
1089,,,,,,,
1090,,,,,,,
1091,,,,,,,
1092,,,,,,,
1093,,,,,,,
1094,,,,,,,
1095,,,,,,,
1096,,,,,,,
1097,,,,,,,
1098,,,,,,,
1099,,,,,,,
1100,,,,,,,
1101,,,,,,,
1102,,,,,,,
1103,,,,,,,
1104,,,,,,,
1105,,,,,,,
1106,,,,,,,
1107,,,,,,,
1108,,,,,,,
1109,,,,,,,
1110,,,,,,,
1111,,,,,,,
1112,,,,,,,
1113,,,,,,,
1114,,,,,,,
1115,,,,,,,
1116,,,,,,,
1117,,,,,,,
1118,,,,,,,
1119,,,,,,,
1120,,,,,,,
1121,,,,,,,
1122,,,,,,,
1123,,,,,,,
1124,,,,,,,
1125,,,,,,,
1126,,,,,,,
1127,,,,,,,
1128,,,,,,,
1129,,,,,,,
1130,,,,,,,
1131,,,,,,,
1132,,,,,,,
1133,,,,,,,
1134,,,,,,,
1135,,,,,,,
1136,,,,,,,
1137,,,,,,,
1138,,,,,,,
1139,,,,,,,
1140,,,,,,,
1141,,,,,,,
1142,,,,,,,
1143,,,,,,,
1144,,,,,,,
1145,,,,,,,
1146,,,,,,,
1147,,,,,,,
1148,,,,,,,
1149,,,,,,,
1150,,,,,,,
1151,,,,,,,
1152,,,,,,,
1153,,,,,,,
1154,,,,,,,
1155,,,,,,,
1156,,,,,,,
1157,,,,,,,
1158,,,,,,,
1159,,,,,,,
1160,,,,,,,
1161,,,,,,,
1162,,,,,,,
1163,,,,,,,
1164,,,,,,,
1165,,,,,,,
1166,,,,,,,
1167,,,,,,,
1168,,,,,,,
1169,,,,,,,
1170,,,,,,,
1171,,,,,,,
1172,,,,,,,
1173,,,,,,,
1174,,,,,,,
1175,,,,,,,
1176,,,,,,,
1177,,,,,,,
1178,,,,,,,
1179,,,,,,,
1180,,,,,,,
1181,,,,,,,
1182,,,,,,,
1183,,,,,,,
1184,,,,,,,
1185,,,,,,,
1186,,,,,,,
1187,,,,,,,
1188,,,,,,,
1189,,,,,,,
1190,,,,,,,
1191,,,,,,,
1192,,,,,,,
1193,,,,,,,
1194,,,,,,,
1195,,,,,,,
1196,,,,,,,
1197,,,,,,,
1198,,,,,,,
1199,,,,,,,
1200,,,,,,,
