"Function Key: TXT = article text; HL = headline; BL = byline; PH = photo caption/information; ME = meta directives outside of an article; NA = unintelligible; NP = nameplate; PI = publication information; B = blank; AT = advertisement text; MH = masthead; BQT = block quote text; BQA = block quote attribution; CN = comic strip title; CT = comic strip text",,,,,,,
"LINE","PAGE (0 if unintelligable)","ARTICLE NUMBER (use 0 if outside of text of any article/letter)","FUNCTION (see key above)","PARAGRAPH NUMBER (start with the first content paragraph, 0 if not part of the main text)","JUMP (if line contains a ""jump to"" directive, it's the page target. If it's a ""jumped from"" directive then the negative (-) of the soure page. otherwise 0)","AD #. If line is part of advertisement, it is the number of the ad. Start from top left column. 0 otherwise.","SCANNED TEXT"
538,7,20,"TXT","8",0,0,"On the other end of the spectrum, guest choreographer Gilbert Reed developed “Medieval Roots,” a dance composed to “Central-European music.” In it, the dancers perform a wedding ritual."
539,7,20,"TXT","9",0,0,"Themes focus the dances on various subjects. One modem dance piece is dedicated to two men who recently died of AIDS."
540,7,20,"TXT","10",0,0,"Another dance travels through life’s cyclical experiences in an African-American Spiritual to “Swing Low, Sweet Chariot.”"
541,7,20,"TXT","11",0,0,"On the upbeat side comes “Naughty by Nature” performed to Paula Abdul’s song “Cold Hearted.”"
542,7,20,"TXT","12",0,0,"This piece entices even the most hesitant of audience mem-"
543,7,20,"BQT","0",0,0,"Two basketball players, Scott Kjellesvig and Brian Stewart, will also be on hand, adding to the slam-dunking theme of the dance."
544,7,20,"TXT","12",0,0,"bers to want to get up and dance."
545,7,20,"TXT","13",0,0,"Using special effects, organized by Technical Director Howard Gee, the scenes will be ones not to miss."
546,7,20,"TXT","14",0,0,"“I work with the choreographers to make each d'nce special,” Gee said."
547,7,20,"TXT","15",0,0,"Implementing the use of video and projecting it on a screen behind the dancers. Gee will capture the “sultry smiles” on the dancers’ faces during “Naughty by Nature.”"
548,7,20,"TXT","16",0,0,"“After four years of practice,” Schimmelpfennig said laughingly, “Pm still trying to master the seductive smile.”"
549,7,20,"TXT","17",0,0,"Every movement, from sultiy smiles to the positioning of each dancer on stage, takes months of work to organize and practice."
550,7,20,"TXT","18",,0,"Suhr said it takes at least 100 hours to put together a three- to five-minute dance with five to six people in it."
551,7,20,"TXT","19",0,0,"Last year’s performance had 8,000 hours go into it, Suhr said."
552,7,20,"TXT","20",0,0,"One can easily tell that putting the Orchesis production together is time-demanding. But Suhr doesn’t seem to mind the"
553,7,20,"PH","0",0,0,"CourtMy Cal Poly Thaaira"
554,0,0,"NA","0",0,0,"«"
555,7,20,"PH","0",0,0,"Members of the dance group Orchesis will perform in “Dance ‘93,” from Feb. 4 through Feb. 6."
556,7,20,"TXT","20",0,0,"year-long process of preparing for the annual February event."
557,7,20,"TXT","21",0,0,"“Dance is a part of me, it’s a part of my life,” Suhr said with a smile."
558,7,20,"TXT","22",0,0,"Twenty-six dancers of a variety of ages, majors and dance backgrounds work with Suhr to light up the stage."
559,7,20,"TXT","23",0,0,"This year’s company has three men performing."
560,7,20,"TXT","24",0,0,"“It’s a real honor,” said Mikal Miles, one of the three male dancers. “I’m doing something that few men can do.”"
561,7,20,"TXT","25",0,0,"Robert Allen Gee, an industrial engineering senior, and"
562,7,20,"TXT","26",0,0,"huge grin across hi^ face. “We try"
563,7,20,"TXT","26",0,0,"” he added"
564,7,20,"TXT","25",0,0,"Clinton L. Williams, an aeronautical engineering senior, are also performing."
565,7,20,"TXT","26",0,0,"“We’re the crackpots of the company,” Gee added with a ’ is fa"
566,7,20,"TXT","26",0,0,"not to drop the girls,* laughingly."
567,7,20,"TXT","27",0,0,"The company includes Elizabeth McCall, a nutrition senior."
568,7,20,"TXT","28",0,0,"“It (the show) is a lot more elaborate this year with the sets and costumes,” McCall said. “There will be surprises.”"
569,7,20,"TXT","29",0,0,"Costumes will include old Cal Poly basketball uniforms for the opening number."
570,7,20,"TXT","30",0,0,"Orchesis performances will begin Thursday^ Feb. 4 and run through Scdurddy, Feb. 6. Shows will be at 8 p.m. There will cUso be a matinee perfor-mance on Saturday, Feb. 6 at 1 p.m."
571,7,20,"TXT","31",0,0,"Admission is $9 for the public €uid $7 for students and senior citizens. Tickets may he purchased at the Ccd Poly Theatre ticket office, the ASI ticket office in the University Union and at the San Luis Obispo Chamber of Commerce. For reservations call the Anytime ArtsLine at 756-1421."
572,7,0,"AT","0",0,1,"KCPR T9P10 AIBUMS"
573,7,0,"AT","0",0,1,"\uvk uidinu 1/124/93"
574,7,0,"AT","0",0,1,"1.	Coctails"
575,7,0,"AT","0",0,1,"The Eariy Hi-ball Years"
576,7,0,"AT","0",0,1,"2.	Blind Mr. Jones ""Stereo Musicale """
577,7,0,"AT","0",0,1,"3.	Sundays"
578,7,0,"AT","0",0,1," Blind"
579,7,0,"AT","0",0,1,"4.	King Missile"
580,7,0,"AT","0",0,1,"Happy Hour"
581,7,0,"AT","0",0,1,"5.	7 Year Bitch ""Sick em """
582,7,0,"AT","0",0,1,"6.	Sebadoh"
583,7,0,"AT","0",0,1,"Smash Your Head on the Punk Rock"
584,7,0,"AT","0",0,1,"7.	Inspirai Carpets"
585,7,0,"AT","0",0,1,"Revenge of the Goldfish "
586,7,0,"AT","0",0,1,"8.	Universal Congress of 'The Eleventh Hour Shine-on"""
587,7,0,"AT","0",0,1,"9.	NoFX"
588,7,0,"AT","0",0,1,"White Trash, Two Heebs and a Bean"
589,7,0,"AT","0",0,1,"10. Underground Ixpvers"
590,7,0,"AT","0",0,1,"Leaves Me Blind"
591,7,0,"OT","0",0,0,"To Advertise Call 805-756-1143 Fax 805-756-6784"
592,7,0,"OT","0",0,0,"RM 226 ‘GRAPHIC ARTS CAL POLY‘SL0‘03407"
593,7,0,"AT","0",0,3,"KONA'S"
594,0,0,"B","0",0,0,
595,7,0,"AT","0",0,3,"SERVE"
596,7,0,"AT","0",0,3,"FROZEN"
597,7,0,"AT","0",0,3,"YOGURT"
598,0,0,"NA","0",0,0,"•urawKk« WMlKInkM wiFagtMW"
599,7,0,"AT","0",0,3,"O off"
600,7,0,"AT","0",0,3,"with this coupon"
601,7,0,"AT","0",0,3,"One coupon per customer 0(P 2/4/93"
602,7,0,"AT","0",0,4,"Coming February 2"
603,7,0,"AT","0",0,4,"^Mustang Daily's-i«”"
604,7,0,"AT","0",0,4,"Com fditioA^"
605,7,0,"AT","0",0,5,"new ceinent ana come on in!"
606,7,0,"AT","0",0,5,"SNACK BAR"
607,7,0,"AT","0",0,5,"Meritioh thè color"
608,7,0,"AT","0",0,5,"new 1/28 ahd gel a"
609,7,0,"AT","0",0,5,"FREE 8oz SODA"
610,7,0,"AT","0",0,5,"7:0C)ani - 2:30pm ♦ Across from Mott Gym"
611,8,0,"PI","0",0,0,"cÁomwmi ^amiaxij 2S, JÇÇ3"
612,8,0,"PI","0",0,0,"MUSTANG DAILY"
613,8,21,"HL","0",0,0,"Ex-dinosaur begins to growl"
614,8,21,"BL","0",0,0,"|{> Klayne S. Takemoto"
615,8,21,"BL","0",0,0,"Start Writer"
616,8,21,"BQT","0",0,0,"“Smash Your Head On The Punk Rock”"
617,8,21,"BQT","0",0,0,"Sehadoh Sub Fop"
618,8,21,"TXT","1",0,0,"Back in the days of pre-pulH'scent adolescence the boys used to tease the ^rls^with: “I love you...just kidding.”"
619,8,21,"TXT","2",0,0,"This was kinda the verbal e-quivalent of alternately being kissed on the forehead and punched in the nose."
620,8,21,"TXT","3",0,0,"It also IS the best analogy I could come up with to describe Sebadoh’s new album, “Smash Your Head on the Punk Rock."
621,8,21,"TXT","4",0,0,"The band is the brainchild of ex-Dinosaur Jr. bassist and shoe-gazer extrordinaire Lou"
622,8,21,"TXT","4",0,0,"Barlow."
623,8,21,"TXT","5",0,0,"Tired of playing second banana to Dinosaur Jr.’s J. Mascis, Barlow set out on his own, swapped his bass for guitar and rounded up fellow Massachusetts-based musicians Eric Gaffney and Jason Lowenstein to play in HIS band."
624,8,21,"TXT","6",0,0,"The result, for the most part, is pure, unadulterated pop."
625,8,21,"TXT","7",0,0,"Barlow is master of the three minute pop song."
626,8,21,"TXT","8",0,0,"Others may try to tell you this is something “new,” “grun-gy,” or “alternative,” but I would advise you not to fall for it."
627,8,21,"TXT","9",0,0,"Some songs like “Cry Sis” and “Cecilia Chime In Melee” are true tests of listener stamina (even my cat left the"
628,8,21,"TXT","9",0,0,"room on this last one)."
629,8,21,"TXT","10",0,0,"But it seems to logically follow that a brilliantly gloomy-d(X)m cover of David Crosby’s “Everybody’s Been Burned” makes everything all right in the end."
630,8,21,"TXT","11",0,0,"One word to the wise: connoisseurs of flawless, digitally mastered music should beware. The entire album is a medley of 4, 8, and 16-track recordings that authenticate the term “garage-rock.”"
631,8,21,"TXT","12",0,0,"My recommendation to all the folks who are saving their nickels and dimes for the new Garth Brooks video disk box-set; go out and buy something new, grungy and alternative and give this album a try."
632,8,21,"TXT","13",0,0,"CD courtesy of KCPR"
633,8,22,"HL","0",0,0,"Big news... but not big enough"
634,8,22,"TXT","1",0,0,"The Snap Shot Show is currently on display in the Photo Option Gallery of Kennedy Library. The group exhibit features the work of Cal Poly students and contains over 100 of their snapshots. The photographs range in content from conservative to controversial. The show will be on display during regular library hours until Feb. 5."
635,8,22,"TXT","2",0,0,"KCPR will hold it’s 18th annual auction on Feb. 2 and 3. Each year the radio station collects donated items from local merchants and auctions them off over the air. The items are arranged in packages and bids are taken by calling KCPR at 756-5277."
636,8,22,"TXT","3",0,0,"The Ensemble Theatre Company of Santa Barbara will put on a performance of Oscar Wilde’s satirical comedy “The"
637,8,22,"TXT","3",0,0,"Importance of Being Earnest.”"
638,8,22,"TXT","4",0,0,"KCPR, 91.3 FM, will broadcast Giuseppe Verdi’s “II Trovatore” live from the Metropolitan Opera House over the Texaco-Metropolitan Opera International Radio Network. The program will be aired locally at 10 a.m. on Feb. 6. Nello Santi will be the conductor for the four-act opera. The “Texaco Opera Quiz” will be held during the intermission."
639,8,22,"TXT","0",0,0,"*******"
640,8,22,"TXT","5",0,0,"Guitarist Jennifer Berezan will bring her own style of folk, rock and urban country music back to the Central Coast for a performance at the Coalesce Bookstore in Morro Bay on Feb. 3."
641,8,22,"TXT","6",0,0,"Critically acclaimed by the pri^essive music industry, her ability as a singer and guitarist complements her intelligent writing style."
642,8,22,"TXT","7",0,0,"Tickets are $10 and can be purchased in advance from the Coalesce Bookstore. For further information contact 772-2880. The performances will run at the Alhecama Theatre from Jan. 29 through Mar. 21. A biting satire about late Victorian England’s stuffy manners and morality, it has been called “a trivial play for serious people.” For more information contact (805) 962-8606."
643,8,22,"OT","0",0,0,"*******"
644,8,22,"TXT","8",0,0,"The Unity Christ Church will welcome singer and songwriter Karl Anthony as he returns to the Central Coast for a one-night concert."
645,8,22,"TXT","9",0,0,"As the international music director of Youth Ambassadors of America, he performed for Raisa Gorbachev at the Kremlin, while leading a youth literacy summit."
646,8,22,"TXT","10",0,0,"The concert will be held at Unity Christ Church on Jan. 31 at 7 p.m. For more information please contact 543-4250."
647,8,0,"OT","0",0,0,"CALENDAR"
648,8,0,"OT","0",0,0,"thursday, faniiary 28"
649,8,0,"OT","0",0,0,"□	Moonstone Cowboys play at Mr. Rick’s at 9 p.m."
650,8,0,"OT","0",0,0,"□	Peter Will perform at SLO Brewing Co. at 9:30 p.m. for a $2 cover."
651,8,0,"OT","0",0,0,"Q The Earthling Bookshop"
652,8,0,"OT","0",0,0,"presents Roadside Attraction."
653,8,0,"OT","0",0,0,"friday, January 29"
654,8,0,"OT","0",0,0,"□	Underground Roots Sjmdi-cate perform at SLO Brewing Co. at 9:30 p.m. for a $3 cover."
655,8,0,"OT","0",0,0,"□	The ripsters play at Mr. Rick’s at 9 p.m."
656,8,0,"OT","0",0,0,"□	The Earthling Bookshop"
657,8,0,"OT","0",0,0,"presents folk originals with Glenn Diamond."
658,8,0,"OT","0",0,0,"Saturday, January 30"
659,8,0,"OT","0",0,0,"□	Sinister Fische play at SLO Brewing Co. at 9:30 p.m. for a $2 cover."
660,8,0,"OT","0",0,0,"□	The Earthling Bookshop"
661,8,0,"AT","0",0,1,"VALENTINES ” special ”"
662,8,0,"AT","0",0,1,"GUYS - Boxers ^ Buy 2 get 1 Free"
663,8,0,"AT","0",0,1,"GALS - Pantiesisiik or cotton) Buy 2 Get 1 Free"
664,8,0,"AT","0",0,1,"All 1st Quality at Great Prices • Victoria's Secret •"
665,8,0,"AT","0",0,1,"•	Tweeds •"
666,8,0,"AT","0",0,1,"•	Limited •"
667,0,0,"NA","0",0,0,"4 ..... ^"
668,8,0,"AT","0",0,1,"THE SLO FRONTIER 1137 Garden St. SLO, CA 93401 545-8088"
669,8,0,"AT","0",0,2,"FINE ARTS A Division of Program Board"
670,8,0,"AT","0",0,2,"POE ON POE"
671,8,0,"AT","0",0,2,"A Lecture on the Life and Works of Edgar Allen Poe by Steten Ritz Barr"
672,8,0,"AT","0",0,2,"January 30th, 8:00 p.m."
673,8,0,"AT","0",0,2,"for wore a\f(mJVJtkmaMxl 154"
674,8,0,"AT","0",0,3,"SCHOLARSHIPS!"
675,8,0,"AT","0",0,3,"Study at a university in a country of your choice for one academic year"
676,8,0,"AT","0",0,3,"1994^95"
677,8,0,"AT","0",0,3,"S.L.O. Rotary Club"
678,8,0,"AT","0",0,3,"is novY taking applications for graduate/undergraduate students and teachers of the handicapped"
679,8,0,"AT","0",0,3,"Valued at:"
680,8,0,"AT","0",0,3,"$15,000.00 to $20,000.00 Contact:"
681,8,0,"AT","0",0,3,"■•F.E. McNamara-390 Higuera S.L.O. ■ 543-7778"
682,8,0,"OT","0",0,0,"presents guitarist Bill Roal-man."
683,8,0,"OT","0",0,0,"Sunday, January 31"
684,8,0,"OT","0",0,0,"□	Mr. Rick’s features a Super Bowl party with buffet."
685,8,0,"OT","0",0,0,"□	Loco Ranchero presents Earth Journal Benefit with Kiva & Jack Ibol, Body Floss, The Haze and ([Jitrus roove in an 18 & over show at 8 p.m."
686,8,0,"OT","0",0,0,"monday, february 1"
687,8,0,"OT","0",0,0,"□	Mr. Rick’s presents Men’s “Big Hitters Pool” Tourney."
688,8,0,"OT","0",0,0,"□	liinnaea’s Cafe presents Conversations with Bill Roal-man on city government at 8 p.m."
689,8,0,"OT","0",0,0,"tuesday, february 2"
690,8,0,"OT","0",0,0,"□ Tribe of Lions play acoustic originals at Linnaea’s Cafe at 8 p.m."
691,8,0,"OT","0",0,4,"CONCERTS"
692,8,0,"OT","0",0,4,"Ticketmaster"
693,8,0,"OT","0",0,4,"—	Bay Area, (415) 762-2277"
694,8,0,"OT","0",0,4,"—	Los Angeles, (213) 480-3232"
695,8,0,"OT","0",0,4,"—	Santa Maria, (805) 583-8700"
696,8,0,"OT","0",0,4,"bay area"
697,8,0,"OT","0",0,4,"□Spin Doctors, 2/ 5, 6, The Warfield."
698,8,0,"OT","0",0,4,"□Ned’s Atomic Dustbin,"
699,8,0,"OT","0",0,4,"2/12, The Warfield."
700,8,0,"OT","0",0,4,"□Suzanne Vega, Kitchens of Distinction, 2/13, The Warfield."
701,8,0,"OT","0",0,4,"□The Grateful Dead, 2/21, 22, 23, Oakland Coliseum."
702,8,0,"OT","0",0,4,"ventura area"
703,8,0,"OT","0",0,4,"□Arlo Guthrie, 1/ 29, Ventura Concert Theatre."
704,8,0,"OT","0",0,4,"□Leon Russell, 1/ 30, Ventura Concert Theatre."
705,8,0,"OT","0",0,4,"□Suzanne Vega, Kitchens of Distinction, 2/14, Ventura Concert Theatre."
706,8,0,"OT","0",0,4,"los angeles area"
707,8,0,"OT","0",0,4,"□The Robert Cray Band, John Lee Hooker, Ry Cooder, 1/ 30, Universal Am-pitheatre."
708,8,0,"OT","0",0,4,"□Branford Marsalis, 2/6, Universal Ampitheatre."
709,8,0,"OT","0",0,4,"□ Sade, 3/3, Universal Ampitheatre."
710,0,0,"NA","0",0,0,"Hi"
711,9,0,"PI","0",0,0,"MUSTANG Daily"
712,9,0,"PI","0",,0,"Thursday, January 28, 1993	9"
713,9,2,"HL","0",0,0,"INCREASE"
714,9,2,"ME","0",-1,0,"From page 1"
715,9,2,"TXT","9",0,0,"system may see a 4.5 or 5 percent budget reduction. “I hope I’m wrong on all of this,” Kersten said, “but if I’m not, then suddenly the state comes up with a much bigger deficit than envisioned, and the first on the hit list is going to be us.”"
716,9,2,"TXT","10",0,0,"Senator James Vilkitis, a natural resources management professor, offered specific figures that add up to a 10 percent budget reduction. Vilkitis said in addition to the governor’s proposed 4.5 percent reduction, there will be a 2.5 percent in-"
717,9,2,"TXT","10",0,0,"crease in fixed costs for the CSU system. And the CSU could suffer an additional 3 percent cut if the state doesn’t receive federal compensation, he added."
718,9,2,"TXT","11",0,0,"Although no official word has been given regarding the CSU Board of Trustees’ recommendation to increase student fees, Kersten said the governor’s budget expressed strong support for any fee proposal the board makes. “My guess is that there is going to be fee increase,” he said."
719,9,2,"TXT","12",0,0,"ASI Academic Senate representative Nicole Brown told the Senate that students have not"
720,9,2,"TXT","12",0,0,"taken an official stand as a group on a possible fee increase."
721,9,2,"TXT","13",0,0,"“Right now, it’s just a gut-level reaction,” Brown said."
722,9,2,"TXT","14",0,0,"In other business:"
723,9,2,"TXT","15",0,0,"•	The Senate gave their consent to change the name of the Animal Science and Industry Department to Animal Science Department."
724,9,2,"TXT","16",0,0,"•	The Senate also approved wording for sections of the Cal Poly Strategic Plan and briefly discussed a resolution to restrict triple counting of General Education classes."
725,9,1,"HL","0",0,0,"SUICIDE"
726,9,1,"ME","0",-1,0,"From page 1"
727,9,1,"TXT","15",0,0,"on this one is because there has been a lot of speculation about what happened."
728,9,1,"TXT","16",0,0,"“A lot of people were walking around the night the body was found. A lot of people are upset. He was a good employee and nice"
729,9,1,"TXT","16",0,0,"person.” Tblley did not indicate where Coles was employed."
730,9,1,"TXT","17",0,0,"Tblley said the San Luis Obispo Police Department has no policy on releasing suicide victims’ names."
731,9,1,"TXT","18",0,0,"“There’s not a written policy on ... releasing those names,” he"
732,9,1,"TXT","18",0,0,"said. “It’s just to save the family and friends (anguish) for as long as we can.”"
733,9,1,"TXT","19",0,0,"While both police and coroner’s officials said Coles’ death has been ruled a suicide, detectives are continuing to investigate."
734,9,0,"AT","0",0,2,"YùuLrugh You Lgg£"
735,9,0,"AT","0",0,2,"COMEDY GAME SHOW"
736,9,0,"AT","0",0,2,"* Survive one minute of comedy without laughing and spin the comedy cash wheel to win up to $200 • 3 Comedians «T-shirts for all contestants «The"
737,9,0,"AT","0",0,2,"ULTIMATE in audience participation"
738,9,0,"AT","0",0,2,"Friday, January 29 8:00 pm • Ghumash"
739,9,0,"AT","0",0,2,"—TICKETS......-■■■■-"
740,9,0,"AT","0",0,2,"Presale $5 Students Day of the Show $6 Students"
741,9,0,"AT","0",0,2,"Tickets new on sale at UU info desk Project Focus ASI Special Events Power 96 Division of ASI Program Board"
742,9,0,"B","0",0,0,
743,0,0,"NA","0",0,0,"o"
744,0,0,"NA","0",0,0,"OJ"
745,0,0,"NA","0",0,0,"C\1"
746,9,0,"B","0",0,0,
747,9,0,"AT","0",0,4,"Woodstock’s: The Best for Less"
748,9,0,"AT","0",0,4,"Compare Woodstock’s prices and quality to any other pizzaria and you’ll find we offer more for' less. That's value. Check it out; you’ll see why we’re number one!________——"
749,9,0,"AT","0",0,4,"Stuoent Discounts!"
750,9,0,"AT","0",0,4,"’ Resident Hall VTP Discount Med. 12 "" 1-topping Pizza and 2 LARGE drinks $7»*"
751,9,0,"AT","0",0,4,"Just show your meal card!"
752,9,0,"AT","0",0,4,"Starving Student Special"
753,9,0,"AT","0",,4,"LARGE 16"" Pepperoni or ""Shroom Pizza $8**"
754,9,0,"AT","0",0,2,"Just show your ID card!"
755,9,0,"AT","0",0,4,"T5B5----"
756,9,0,"AT","0",0,4,"Prices on Mon. &Tues."
757,9,0,"AT","0",0,4,"Hot Quality, Cool Price!"
758,9,0,"AT","0",0,4,"Sun-Tbwr:"
759,9,0,"AT","0",0,4,"llam-lam"
760,9,0,"AT","0",0,4,"FHSat:"
761,9,0,"AT","0",0,4,"I lam*2am"
762,9,0,"AT","0",0,4,"Good-Time Dining Quick Pick-Up"
763,9,0,"AT","0",0,4,"1000 Higuera 541-4420"
764,9,0,"AT","0",0,4,"Jan. Monthly Special: 2per Bowl Winner 2 Medium 12"" 1-topping"
765,9,0,"AT","0",0,4,"Pizzas on/y $10»"
766,9,0,"AT","0",0,4,"199"
767,9,0,"AT","0",0,4,"LARGE 16"""
768,9,0,"AT","0",0,4,"3'topping Pizza"
769,9,0,"AT","0",0,4,"LARGE 16* Pizza"
770,9,0,"AT","0",0,4,"ex4pept plain"
771,9,0,"AT","0",0,4,"1000 Higuera Ì 54M420"
772,9,0,"AT","0",0,2,"INot gcaxliwltb^étetoífcwjc«-« «otmcniiMt"
773,9,0,"AT","0",0,2,"t^	. üÉ» aui"
774,9,0,"AT","0",0,2,"1000 Higuera I 541-4420"
775,9,0,"AT","0",0,2,"L. — —"
776,9,0,"AT","0",0,2,"lOOO Higuera 5414420"
777,9,0,"AT","0",0,2,"N'<<t good with cNh«Foffitn^onBfiDUjpc«t{)rt pUfaij"
778,9,0,"AT","0",0,1,"ORDER H BO & ANY OTHER MOVIE CHANNEL IN TIME"
779,9,0,"AT","0",0,1,"TO SEE THE"
780,9,0,"AT","0",0,1,"RIDDICK BOWE"
781,9,0,"AT","0",0,1,"TITLE FIGHT"
782,9,0,"B","0",0,0,
783,0,0,"NA","0",0,0,"UUi'"
784,0,0,"NA","0",0,0,"iieui"
785,9,0,"B","0",0,0,
786,9,0,"AT","0",0,1,"World Championship Boxikig"
787,9,0,"AT","0",0,1,"Saturday, Feb. 6"
788,9,0,"AT","0",0,4,"[MEDIUM"
789,9,0,"AT","0",0,4,"12*^ Pizza"
790,9,0,"AT","0",0,4,"(except plain Chinese)"
791,9,0,"AT","0",0,3,"AUTO"
792,9,0,"AT","0",0,3,"ECSTASY"
793,9,0,"AT","0",0,3,"Car Stereo Demo and Clearance Sale!!"
794,9,0,"AT","0",0,3,"Yep, Audio Ecstasy has gone through the warehouse to find piles of car stereo values on new and demo equipment. Everything has a full faaory warrantee!! Installation available!!"
795,9,0,"AT","0",0,3,"CARVER CAR AMPS"
796,9,0,"AT","0",0,3,"M-4050"
797,9,0,"AT","0",0,3,"PMA-4075"
798,9,0,"AT","0",0,3,"PMA-2022"
799,9,0,"AT","0",0,3,"PMA-2100"
800,9,0,"AT","0",0,3,"PMA-2150"
801,9,0,"AT","0",0,3,"SX-20"
802,9,0,"AT","0",0,3,"DCR-5390"
803,9,0,"AT","0",0,3,"DCR-5490"
804,9,0,"AT","0",0,3,"DCR-5480"
805,9,0,"AT","0",0,3,"DCR-7290"
806,9,0,"AT","0",0,3,"DCC-8570"
807,9,0,"AT","0",0,3,"DCC-8770"
808,9,0,"AT","0",0,3,"DCC-1570."
809,9,0,"AT","0",0,3,"DCA-5CX)"
810,9,0,"AT","0",0,3,"DCA-400"
811,9,0,"AT","0",0,3,"DCA-3150"
812,9,0,"AT","0",0,3,"DEH 680 GEH M2000 CDX M33 KEH 5200 GM 800 GMH22"
813,9,0,"AT","0",0,3,"4X50WAnS 4 X 75 WATTS 2 X 22 WATTS 2X100 WATTS 2 X 150 WATTS CROSSOVER"
814,9,0,"AT","0",0,3,"Reg."
815,9,0,"AT","0",0,3,"$500"
816,9,0,"AT","0",0,3,"$500"
817,9,0,"AT","0",0,3,"$100"
818,9,0,"AT","0",0,3,"$350"
819,9,0,"AT","0",0,3,"$450"
820,9,0,"AT","0",0,3,"$150"
821,9,0,"AT","0",0,3,"DENON CAR CASSETTE AND CD PLAYERS"
822,9,0,"AT","0",0,3,"Reg"
823,9,0,"AT","0",0,3,"CASSEHE.........."
824,9,0,"AT","0",0,3,"CASS/CD CONTROLLER CASS/CD CONTROLLER CASS/CD CONTROLLER CD TUNER REMOVABLE CD 10 DISC CHANGER 2X100 WATT AMP 2X40 WATT AMP 4X16WAnAMP"
825,9,0,"AT","0",0,3,"$330"
826,9,0,"AT","0",0,3,"$430"
827,9,0,"AT","0",0,3,"$380"
828,9,0,"AT","0",0,3,"$380"
829,9,0,"AT","0",0,3,"$600"
830,9,0,"AT","0",0,3,"•$700"
831,9,0,"AT","0",0,3,"$550"
832,9,0,"AT","0",0,3,"$330"
833,9,0,"AT","0",0,3,"$220"
834,9,0,"AT","0",0,3,"$180"
835,9,0,"AT","0",0,3,"PIONEER AND PREMIER CAR STEREO"
836,9,0,"AT","0",0,3,"Reg $592 ...	$336"
837,9,0,"AT","0",0,3,"CD/REMOVEABLE FACE CD CONT/REMOVE FACE"
838,9,0,"AT","0",0,3,"6 DISC CHANGER CASS/REMOVE FACE 4 X 25 WATT AMP 2 X 35 WATT AMP"
839,9,0,"AT","0",0,3,"$552"
840,9,0,"AT","0",0,3,"$444"
841,9,0,"AT","0",0,3,"$168"
842,9,0,"AT","0",0,3,"$198"
843,9,0,"AT","0",0,3,"ALL PIONEER SPEAKERS 3D% OFF!!"
844,9,0,"AT","0",0,3,"MAXIGUARD CAR ALARMS $299 INSTALLED!!"
845,9,0,"AT","0",0,3,"BOSTON ACOUSTICS SPEAKERS ON SALE!!"
846,9,0,"AT","0",0,3,"PHOENIX GOLD AMPS ON SALE!!"
847,9,0,"AT","0",0,3,"EXPERT INSTALLATION...WE INSTALL IT WHERE YOU WANT IT!!"
848,10,0,"PI","0",0,0,"10"
849,10,0,"PI","0",0,0,"MUSTANG Daily"
850,10,0,"AT","0",0,0,"^ To Achieve your personal BEST, you've ^ot to be a part of the BEST..."
851,10,0,"AT","0",0,1,"ZETA TAU ALPHA'"
852,10,0,"AT","0",0,1,"^ We proudly announce our upcoming f^USH."
853,10,0,"AT","0",0,1,"We invite you to join us:"
854,10,0,"AT","0",0,1,"Wsd, February 3rd, 7:00pm"
855,10,0,"AT","0",0,1,"House tours & meet the members"
856,10,0,"AT","0",0,1,"Thurs, February 4th, 6:00pm"
857,10,0,"AT","0",0,1,"Dinner & Movies with a fraternity"
858,10,0,"AT","0",0,1,"5at, February 6th ^"
859,10,0,"AT","0",0,1,"Barbecue with ZAE fraternity"
860,10,0,"AT","0",0,1,"^ CccCcIv tie ^b/hit ^"
861,10,0,"AT","0",0,1,"For More Information, Can: 544-9963^"
862,10,0,"B","0",0,0,
863,10,0,"AT","0",0,2,"GRAND OPENING"
864,10,0,"AT","0",0,2,"American Video Magic"
865,10,0,"AT","0",0,2,"Ifaira advtmUhtge of our two for one €Oupon and get a movie for less then 55<."
866,0,0,"NA","0",0,0,"i"
867,10,0,"AT","0",0,2,"549-8264	Rent One Movie"
868,10,0,"AT","0",0,2,"/*f*V	Equal or Lesser Value"
869,10,0,"AT","0",0,2,"free"
870,10,0,"AT","0",0,2,"American Video Magic"
871,10,0,"AT","0",0,2,"Williams Bros. Shopping Center Foothill Blvd. SLO"
872,10,0,"AT","0",0,3,"We’re looking for people who look at tNs glass and say:"
873,10,0,"AT","0",0,3,"‘niiere's gotta be other glasses of water.”"
874,0,0,"NA","0",0,0,"li.'.. \\ > V"
875,10,0,"B","0",0,0,
876,10,0,"B","0",0,0,
877,10,0,"AT","0",0,3,"We need people capable of going beyond half-full or half - empty thinking. People who see subtleties. Who are quite frankly bored by easy answers and off-the-shelf solutions."
878,10,0,"AT","0",0,3,"People who are constantly challenging their own thinking and are thirsty for new ideas and knowledge."
879,10,0,"AT","0",0,3,"You’ll have a degree from a top school. Getting a job won't really be an issue. The question is: which job? Which industry?"
880,10,0,"AT","0",0,3,"You don't want to get locked into one area and then discover three to five years from now that you don’t like it. By then you’ve invested too much."
881,10,0,"AT","0",0,3,"t	AAAto SC"
882,10,0,"AT","0",0,3,"Andersen Consulting offers you the chance to work on a variety of projects—with clients in a wide range of industries."
