"Function Key: TXT = article text; HL = headline; BL = byline; PH = photo caption/information; ME = meta directives outside of an article; NA = unintelligible; NP = nameplate; PI = publication information; B = blank; AT = advertisement text; MH = masthead; BQT = block quote text; BQA = block quote attribution; CN = comic strip title; CT = comic strip text; SH = section heading; OT = other text",,,,,,,
"LINE","PAGE (0 if unintelligable)","ARTICLE NUMBER (use 0 if outside of text of any article/letter)","FUNCTION (see key above)","PARAGRAPH NUMBER (start with the first content paragraph, 0 if not part of the main text)","JUMP (if line contains a ""jump to"" directive, it's the page target. If it's a ""jumped from"" directive then the negative (-) of the soure page. otherwise 0)","AD #. If line is part of advertisement, it is the number of the ad. Start from top left column. 0 otherwise.","SCANNED TEXT"
537,7,0,"AT","0",0,1,"Buy our 12 ounce mug for $1.99 and every time you use it you get 12 oz. for the price of an 8 oz. cup. Good through June 89'"
538,7,13,"HL","0",0,0,"SHOOTING"
539,7,13,"ME","0",-4,0,"From page 4"
540,7,13,"TXT","1",0,0,"Fernandes said the shooting began at about 11:40 a.m. PST and added that the victims were being evacuated to eight area hospitals."
541,7,13,"TXT","2",0,0,"“We have at least 30 people that we’ve sent out to area hospitals,” said Police Chief Jack Calkins. “Naturally, they are in"
542,7,13,"TXT","2",0,0,"varying conditions.”"
543,7,13,"TXT","3",0,0,"Two helicopters and a fleet of ambulances were pressed into service to transport the victims."
544,7,13,"TXT","4",0,0,"“I just saw him fall down,” said student Ramon Billedo III, who saw a schoolmate shot. “His head hit the ground. The teacher grabbed him and dragged him inside the other classroom.”"
545,0,0,"NA","0",0,0,"(•I"
546,7,0,"AT","0",0,2,"THE SPRING GOLD RUSH IS ON!"
547,7,0,"AT","0",0,3,"•	BUICKSiDECKER"
548,7,0,"AT","0",0,3,"FIND OUT WHY BLACK & DECKER SALESPEOPLE ARE THE BEST TRAINED AND MOST SUCCESSFUL WORLDWIDE!"
549,7,0,"AT","0",0,3,"•	We offer the opportunities for achieving career and personal goals."
550,7,0,"AT","0",0,3,"•	Personal rewards include an excellent salary, company car and a full benefit package."
551,7,0,"AT","0",0,3,"•	Meet Black & Decker Information Session:"
552,7,0,"AT","0",0,3,"Thursday, January 19th Staff Dining Hall B 7:00 - 9:00 p.m."
553,7,0,"AT","0",0,3,"•	Campus Interviews:"
554,7,0,"AT","0",0,3,"Thursday, March 9th Career Placement Center"
555,7,0,"AT","0",0,3,"FIND OUT WHY"
556,7,0,"AT","0",0,3,"NOTHING BEATS A # BlACKSiDECKER"
557,7,0,"AT","0",0,2,"*75"
558,7,0,"AT","0",0,2,"*50"
559,7,0,"AT","0",0,2,"*25"
560,7,0,"AT","0",0,2,"OFF OFF OFF 18K 14K 10K"
561,7,0,"AT","0",0,2,"Poynnent plans available"
562,7,0,"AT","0",0,2,"Order your college ring NOW."
563,0,0,"NA","0",0,0,",K )ST'EXS"
564,7,0,"AT","0",0,2,"AMEIRICA S COLL EGE RING’“"
565,7,0,"AT","0",0,2,"January 17-20 9am-4pm"
566,7,0,"AT","0",0,2,"Meet with your Jostens representative for full details See our complete ring selection on display in your college bookstore."
567,7,0,"AT","0",0,2,"ElCbnol Bookstoie"
568,8,0,"PI","0",0,0,"8 Wednesday, January 18,1989 Mustang Daily"
569,8,0,"AT","0",0,1,"LESS THAN"
570,8,0,"AT","0",0,1,"3750"
571,8,0,"AT","0",0,1,"CHANCES"
572,8,0,"AT","0",0,1,"LEFT"
573,8,0,"AT","0",0,1,"TO CHANGE"
574,8,0,"AT","0",0,1,"THE"
575,8,0,"AT","0",0,1,"WORLD"
576,8,0,"AT","0",0,1,"Not everyone is cut out to change the world. After ail. it takes education, skills and a spare two years."
577,8,0,"AT","0",0,1,"Also a willingness to work. Hard."
578,8,0,"AT","0",0,1,"This year 3.750 Americans will join the Peace Corps to do just that. They'll do things like build roads, plant forests and crops, teach English, develop small businesses, train conv munity health workers, or even coach basketball. However, what they'll be doing isn't half as important as the fact that they'll be changing a little piece of the world...for the better."
579,8,0,"AT","0",0,1,"And when they return, these 3,750 Americans will find that experience doing hard work will have another benefit. It's exactly what their next employers are looking for."
580,8,0,"AT","0",0,1,"So, give the Peace Corps your next two years. And while you're out changing the world, you'll also be making a place in it for yourself."
581,8,0,"AT","0",0,1,"ON CAMPUS TODAY & TOMMORROW"
582,8,0,"AT","0",0,1,"INFO BOOTH: University Union Plaza 10 am-2 pm"
583,8,0,"AT","0",0,1,"FILM SEMINAR & DISCUSSION: MEET RETURNED PEACE CORPS VOLUNTEERS TONIGHT AND TOMORROW NIGHT University Union Room 219 8-10 pm"
584,8,0,"AT","0",0,1,"INTERVIEWS: Monday, January 30 Career Placement Center"
585,8,0,"AT","0",0,1,"APPLICATION MUST BE COMPLETED PRIOR TO INTERVIEW"
586,8,0,"AT","0",0,1,"SENIORS APPLY NOW!"
587,8,0,"AT","0",0,1,"For applications or more information, contact your Peace Corps Campus Representative in the Ag Building #10, Room 217, (805) 756-5017, or call the Peace Corps Area Office at (213) 209-7444 ext. 673"
588,8,0,"AT","0",0,1,"PEACE CORPS ^"
589,8,0,"HL","0",0,1,"SniTHE TOUGHEST JOB YOU'LL EVER LOVE."
590,8,17,"TXT","0",0,0,"Better days with Iran"
591,8,17,"TXT","1",0,0,"WASHINGTON (AP) — At a moment of standstill and silence in U.S. contacts with Iran, President-elect Bush says he can visualize a day of better relations — a comment he hopes may help “unlock the locks” that bind nine American hostages."
592,8,17,"TXT","2",0,0,"Bush spoke in general terms,"
593,8,17,"TXT","2",0,0,"The"
594,8,0,"AT","0",0,1,"holidays are over. Are you?"
595,8,17,"TXT","2",0,0,"saying that a time of change in administrations also can be a time of change in troubled relationships abroad."
596,8,17,"TXT","3",0,0,"“I don’t start off with the view that we always have to be at loggerheads with Iran,” the president-elect said in a recent interview with The Associated Press."
597,8,17,"TXT","4",0,0,"He said Iran also could take steps, beginning with the hostage impasse, to demonstrate a desire for better ties with Washington."
598,8,17,"TXT","5","8",0,"Bush becomes president on Friday, eight years almost to the hour from the release of the 52 •U.S. Embassy hostages who See BUSH page 8"
599,8,2,"HL","0",0,0,"POSTER"
600,0,0,"NA","0",0,2,"Ijose 10 lbs in two weeks. Up to 25 lbs In six weeks."
601,0,0,"NA","0",0,0,"iKirriNinxtHiini^illshiw you ho« tiiliMr «iichi (nmily. («•) RTPat and Urp the «tighi So raN mi«' tir a thn' ronsuHatinn"
602,0,0,"NA","0",0,0,"Diet Center"
603,0,0,"NA","0",0,0,"16UM.r.h	Other locaUons:"
604,0,0,"NA","0",0,0,"at Calif Blvd	Atascadero"
605,0,0,"NA","0",0,0,"541-DIET ...I	^"
606,0,0,"NA","0",0,0,"Arroyo Grande"
607,0,0,"NA","0",0,0,"From pages"
608,8,2,"TXT","1",0,0,"Second and third place were won by Eric Roinestad and Kathryn Otoshi, also art and design majors. Roinestad received a $50 gift certificate from Law’s Hobby Center and Otoshi received a $30 gift certificate from Graham’s Art Supply."
609,8,2,"TXT","2",0,0,"The winners were chosen from more than 40 entries and are displayed in the University Union Galerie. Faye’s poster will be released March 1."
610,8,0,"AT","0",0,3,"6 MONTHS ONLY $99!"
611,9,18,"HL","0",0,0,"aker awaits congressional nod"
612,9,18,"HL","0",0,0,"Inexperience could hinder incoming Secretary of State"
613,9,18,"TXT","0",0,0,"WASHINGTON (AP) — James A. Raker III tarv of Treasurv."
614,9,0,"PI","0",0,0,"Mustang Daily Wednesday, January 18. 1989	9"
615,0,0,"NA","0",0,0,"The oSoc is an ifC ziHnd noBody BCowsgood."
616,0,0,"NA","0",0,0,"Err:509"
617,9,18,"TXT","1",0,0,"WASHINGTON (AP) — James A. Baker III [may have few concrete answers on the incoming [Bush administration’s foreign policy plans when [the Senate Foreign Relations Committee begins [confirmation hearings today on his appointment to be the nation’s 61st secretary of state."
618,9,18,"TXT","2",0,0,"Relations with the Soviet Union, arms control, [the Middle East, Central America, and trade are all i issues on which senators will attempt to learn 1 where the new administration stands and where it I intends to go."
619,9,18,"TXT","3",0,0,"I A principal concern will be in what areas of foreign policy the Bush administration will differ from the often ideologically rigid positions pursued by the Reagan administration for two presidential terms."
620,9,18,"TXT","4",0,0,"But Baker, a friend of the President elect and pragmatic political ally of long standing, may be hindered in his responses by his lack of direct foreign policy experience. President Reagan’s former chief of staff. Baker did obtain experience dealing with the world’s financial leaders as Secre-"
621,9,18,"TXT","4",0,0,"tary of Treasury."
622,9,18,"TXT","5",0,0,"He drew up the Baker plan to deal with Latin American debt. The plan calls for increased lending by commercial banks to Latin America in return for economic restructuring."
623,9,18,"TXT","6",0,0,"Some expect Bush, who served as U.S. liaison officer to China and director of the Central Intelligence Agency, will seek to set his administration’s foreign policy direction himself, leaving Baker to manage it."
624,9,18,"TXT","7",0,0,"Baker does, in fact, possess,' skill as a tactical policy manager and a clear ability to deal easily with Congress."
625,9,18,"TXT","8",0,0,"While senators will seek to learn exactly what Baker will be asked to manage, some are dubious about obtaining concrete results, at least this early in the game."
626,9,18,"TXT","9",0,0,"“Baker will duck every substantive question,’’ was the flat prediction of one Democratic staff member who helped plan the two days of confirmation hearings and who asked not to be identified by name."
627,9,0,"AT","0",0,1,"TOY TECH MOTORSPORT"
628,9,0,"AT","0",0,1,"parts and accessories for car, truck, minivan."
629,9,0,"AT","0",0,1,"SUSPENSION • SAFETY EQUIP • TIRE • WHEEL • HI-PERFORMANCE • LIGHT • AREO BODY PACKAGE* OFF-ROAD EQUIP* STEEL GOODS* INTERIOR ACCESSORIES"
630,9,0,"AT","0",0,1,"INSTALLATION GIFT CERTIFICATES DELIVERY LOW PRICES"
631,9,0,"AT","0",0,1,"HOURS* T-F 12-6 SAT 10-3 • MAY BE ALTERED ON RACE WEEKENDS"
632,9,0,"AT","0",0,1,"543-3935"
633,9,0,"AT","0",0,1,"733-D BUCKLEY RD. SLO. CALL FOR DIRECTIONS"
634,9,19,"HL","0",0,0,"Hearst unsure of pardon"
635,9,19,"TXT","1",0,0,"WESTPORT, Conn. (AP) — Newspaper heiress Patty Hearst Shaw says she’s not sure whether President Reagan’s recent expression of interest in her request for a pardon means one will be forthcoming."
636,9,19,"TXT","2",0,0,"I don’t know,’’ she said during a brief interview Monday with The Advocate of Stamford at her Westport home."
637,9,19,"TXT","3",0,0,"“It’s a little premature for anything like that. If he (Reagan) doesn’t approve it, it would go to the next administration.’’"
638,9,18,"HL","0",0,0,"BUSH"
639,9,18,"TXT","1",0,0,"were held in Tehran for 444 days and freed when President Reagan took office."
640,9,18,"TXT","2",0,0,"That history has given rise to speculation about the possible release of American hostages in Lebanon as Bush succeeds Reagan. The militant Shi’ite Moslem kidnappers are aligned with Iran, and a State Department official said Tehran can control their fate."
641,9,18,"TXT","3",0,0,"Bush and his high command intend to stand on a policy that rules out paying a price for release of Ajnerican hostages, on the ground that if kidnapping is seen as a profitable venture, U.S. citizens around the world will be put at risk."
642,9,18,"TXT","4",0,0,"That was Reagan policy, too, but the administration shipped arms to Iran to try to gain hostages’ release. Three Americans were freed in Lebanon during the arms deal period of 1985 and 1986."
643,9,18,"TXT","5",0,0,"While State Department analysts believe Iran controls the hostage situation. Bush said in the interview that while Tehran clearly has influence, he is not certain that that government has full control."
644,9,18,"TXT","6",0,0,"Bush said that as president he will be “alert to opportunity’’ to gain freedom for hostages, leaving no trail unexplored. “I’m one who thinks that some day we will have better relations with Iran,’’ he said. “And I’m one who thinks it’s in our interest to have better relations with Iran. And I’m one who thinks that Iran can take a handful of steps and demonstrate that they want better relations with the United States."
645,9,18,"TXT","7",0,0,"“And so to the degree Iran holds the key, holds most of the keys to unlock the locks, that could be helpful,’’ the presidentelect said."
646,9,18,"TXT","8",0,0,"But Bush said he does not hold “the naive view that if you have some dramatic meeting, that’s going to result in the instant release of hostages who are not held by Iran and in some instances may be held by clients of Iran.”"
647,9,18,"TXT","9",0,0,"Bush said his interview comments visualizing better relations would send a message to Iran — “They’ll read this, they know me ... they know our administration.”"
648,9,19,"TXT","4",0,0,"Shaw, granddaughter of newspaper tycoon William Randolph Hearst, last August quietly asked for a pardon for her role in the 1974 robbery of a bank."
649,9,19,"TXT","5",0,0,"She has maintained she was brainwashed by the radical Symbionese Liberation Army, a group of self-styled revolutionaries who abducted her in Berkeley, February 1974."
650,9,18,"TXT","6",0,0,"Shaw, now 34, is married and living in Westport with her husband and two daughters."
651,9,0,"AT","0",0,2,"Imagine..."
652,9,0,"AT","0",0,2,"Never clean a contact lens again!"
653,9,0,"AT","0",0,2,"Two Great Cal Poly Gift Books"
654,9,0,"AT","0",0,0,"ïVî,"
655,9,0,"AT","0",0,3,"The London Experience"
656,9,0,"AT","0",0,3,"Selected drawings, paintings, poems, and short stories by Cal Poly students"
657,9,0,"AT","0",0,3,"and faculty."
658,9,0,"AT","0",0,3,"$25.00 "
659,9,0,"AT","0",0,3,"Cal Poly: A Photographic Portrait"
660,9,0,"AT","0",0,3,"Filled with beautiful photographs of our campus. $3750"
661,9,0,"AT","0",0,3,"Now available in the General"
662,9,0,"AT","0",0,2,"GRANT"
663,9,0,"AT","0",0,2,"1304 Ella Street Suite B San Luis Obispo"
664,9,0,"AT","0",0,2,"543-6121"
665,9,0,"AT","0",0,2,"10 Wednesday , January 18,1989 Mustang Daily"
666,9,0,"AT","0",0,0,"KING"
667,9,0,"ME","0","-1",0,"From page 1"
668,10,1,"TXT","1",0,0,"these conditions because members of my race are free in a way that black people were not free in 1963, and that Martin Luther King, Jr. was not free as long as he lived.”"
669,10,1,"TXT","2",0,0,"On a balcony in Memphis, Tenn., April 4, 1968, a shot fired from a hidden sniper stole the life of 39-year-old King, the clergyman and civil rights leader who was instrumental in making America look at the way it treated blacks."
670,10,1,"TXT","3",0,0,"There was no time for goodbyes to the millions of blacks and whites across America who had focused their hopes on King as the spokesman for human dignity."
671,10,1,"TXT","4",0,0,"The dreamer was murdered but the dream could not be — the dream lives on in people like Covin who was invited to Cal Poly as part of the Distinguished Afro-American Lecture Series."
672,10,1,"TXT","5",0,0,"‘‘We are likely to forget that Martin Luther King’s active political life spanned about 13"
673,10,1,"TXT","6",0,0,"years,” Covin said. ‘‘He was a youth in comparison to me.”"
674,10,0,"TXT","7",0,0,"Covin said the center of King’s life was Christianity, not the often artificial kind shown on TV, but the kind that demands ac-"
675,0,0,"NA","0",0,0,"**'* ‘’•Hi'"
676,10,0,"NA","0",0,0,"^ ( hr>km|i(ininwi«h m ««m aprc lallv dr*«ra.d • ^ I» ••"
677,10,0,"NA","0",0,0,"ine	km pm e m IiIHI» Farfi * %	Mage« imrh ( hark»"
678,0,0,"NA","0",0,0,"tion."
679,10,20,"TXT","8",0,0,"Covin condemned Jerry Falwell, Jimmy Swaggart and Jim Bakker as examples of the kinds of men who perpetrate meanness, bigotry or pettiness. King believed Christianity meant loving your neighbor."
680,10,20,"TXT","9",0,0,"‘‘He used his religion,” Covin said. ‘‘But instead of the way others have used it for meanness and pettiness he used it for a broader vision of humanity and justice.”"
681,10,20,"TXT","10",0,0,"Covin said he wanted to help establish the manner in which King’s birthday is celebrated."
682,10,20,"TXT","11",0,0,"‘‘I think the first several years of observation will set the precedent for how this holiday is to be observed,” Covin said. ‘‘This could be a time of superficialities and banalities."
683,10,20,"TXT","12",0,0,"‘‘This could become a time of pointless memorial marches. It could become a time of sales in retail stores. It could become a time of hearing the same speeches and seeing the same videotapes and films over and over again. I hope it becomes"
684,10,0,"AT","0",0,0,"THE"
685,10,0,"AT","0",0,0,"ATM-CHECKING' ACCOUNT FOR STUDENTS."
686,10,0,"AT","0",0,0,"Only for ATM users."
687,10,0,"AT","0",0,0,"Only $3.50 a month."
688,10,0,"AT","0",0,0,"Only at Wells Fargo Bank."
689,10,0,"AT","0",0,0,"Now Weils Fargo comes through with a checking account that’s perfect for students."
690,10,0,"AT","0",0,0,"The ATM-Checking Account gives you round-the<lock access to your money at over 1200 Elxpress Stop* ATMs and over 5000 STAR* SYSTEM ATMs throughout the West. And you’ll get even more convenience with our exclusive 24-hour person-to-person service."
691,10,0,"AT","0",0,0,"All this and unlimited checkwriting with no per-check charges. And no minimum balance to maintain."
692,10,0,"AT","0",0,0,"F^ee for the summer!"
693,10,0,"AT","0",0,0,"As a student, your ATM-Checking Account will also be free of monthly service charges on your June, July and August monthly statements. And you can continue to use the AT’M and write all the checks you need, all summer long."
694,10,0,"AT","0",0,0,"Why kx)k anywhere else? Open an ATM-Checking Account today. Only at Wells Fargo Bank."
695,10,0,"AT","0",0,0,"Wells Fargo's policy on SiHilh Africa"
696,10,0,"AT","0",0,0,"Wells Fargi) has nc) loans in South Africa and has no i)ffk ea. investments or facilities there.Wells Fargo's policy is mil to make any loans to the government of SiHJth Africato any businesses based in South Africa"
697,10,0,"AT","0",0,0,"WELLS FARGO BANK"
698,10,0,"AT","0",0,0,"The Wells Fargo ATM-Checking Account is available exclusively at:"
699,10,0,"AT","0",0,0,"655 Marsh St. -San Luis Obispo 1001 Foothill Blvd."
700,10,0,"AT","0",0,0,"none of that.”"
701,10,20,"TXT","13",0,0,"Covin said the celebration should be a reflective time, for examining the treatment of blacks in this country."
702,10,20,"TXT","14",0,0,"‘‘In 1963 black people talked about ‘freedom now!’ — they talked about it because they did not feel free,” Covin said. ‘‘They were imprisoned by a system of laws and institutions which specifically and explicitly imposed a position of inferiority on them.”"
703,10,20,"TXT","15",0,0,"Covin said that in the South his life could be taken from him for no reason. He related an experience he had in 1964 when he was working with a racially integrated group in the South. They had stopped for lunch at a restaurant for blacks, the only place a racially mixed group could eat together."
704,10,20,"TXT","16",0,0,"‘‘By the time I got ready to sit down all the tables were full,” Covin said. ‘‘I was the only one in my group without a seat so I went to the counter. The man I sat’ next to looked at me then he looked back at the group I was in. Then he looked back at me awhile and said ‘do you know where you is?’ I nodded and said ‘Ido.’"
705,10,20,"TXT","17",0,0,"‘‘He looked at me awhile longer then he said, ‘Yeah, well, you in Mississippi — you and me they doesn’t think much of us here, they just as soon kill you as look at you.’ He asked me if I understood. He was trying to save my life.”"
706,10,20,"TXT","18",0,0,"Covin said another time, while he was working for the civil rights movement in Alabama in the 60s, that a white minister had to sneak on and off the campus of a black college."
707,10,20,"TXT","19",0,0,"‘‘He came to speak to us ... if any white people had known, that would have been the end of his ministry and it might have been the end of his life,” Covin said. ‘‘That was not freedom for anyone — black or white.”"
708,10,20,"TXT","20",0,0,"Covin said that many critics of the civil rights movement have said it lacked a focus."
709,10,20,"TXT","12",0,0,"“It is not true that the goals of the civil rights movement were vague,” he said. “The goals were so obvious and so clear they didn’t have to be defined. When people said they wanted freedom, any fool could see what they meant.”"
710,10,20,"TXT","22",0,0,"Blacks wanted a say in the government, freedom from routine assaults, freedom from harassment and freedom to eat inside of restaurants instead of having to use the take-out window because it was illegal to go inside. Covin said. In short, freedom meant to be treated like human beings."
711,10,20,"TXT","23",0,0,"“They wanted futures for their children which were not demeaning and degrading,” Covin said. “Freedom. Freedom from those horrible, monstrous, terrifying and oppressive conditions. Freedom — the end of that madness.”"
712,10,5,"HL","0",0,0,"RESEARCH"
713,10,5,"ME","0",-1,0,"From page 1"
714,10,5,"AT","0",0,0,"Academic Senate Research Committee will then review each project and the 10 best will be sent to Long Beach for a statewide competition to be held May S and 6.”"
715,10,5,"AT","0",0,0,"Each entry will be judged on the quality of the research, the quality of the presentation, and on the presentor’s ability to stimulate and respond to inquiries."
716,10,5,"AT","0",0,0,"“First place winners in each category will be awarded $500 and each runner-up will receive $200."
717,10,5,"AT","0",0,0,"In the past. Cal Poly has done rather well."
718,10,5,"AT","0",0,0,"“We’ve had three winners,” said Lucas, “and two were undergraduate research projects."
719,10,5,"AT","0",0,0,"“Past students who have competed said they had a great time and some even considered going on to grad school."
720,10,0,"AT","0",0,2,"SOAR TO NEW HEIGHTS"
721,10,0,"AT","0",0,2,"You want a career where the sky is your limit and you are in control."
722,10,0,"AT","0",0,2,"Become an Air Traffic Control Specialist... You’ll take off for career heights never before imagined."
723,10,0,"AT","0",0,2,"You’ll have a career with a tomorrow because today’s aviation world is constantly expanding."
724,10,0,"AT","0",0,2,"Enjoy a career with salaries up to $60K*plus, generous vacation, and excellent retirement."
725,10,0,"AT","0",0,2,"A college degree in any major, work experience, or a combination of college and work will qualify."
726,10,0,"AT","0",0,2,"Send your name and address on a postcard for an application and more information to:"
727,10,0,"AT","0",0,2,"Federal Avtatkxi Administratfon Dept: AP5 P.O. Box 26650 Oklahoma City, OK 73126"
728,10,0,"AT","0",0,2,"An Equal Opportunty Err^3loyer"
729,10,0,"AT","0",0,2,"Discover Today’s FAA"
730,0,0,"AT","0",0,0,"1"
731,10,0,"PI","0",0,0,"Mustang Daily Wednesday, January 18,1989	11"
732,11,21,"HL","0",0,0,"Reagan wanted Regan out long before chief of staff left"
733,11,21,"TXT","1",0,0,"WASHINGTON (AP) — President Reagan, saying he’s bitter about former White House Chief of Staff Donald T. Regan’s “kiss and tell’’ book, has disclosed that he quietly prepared for his former aide’s departure for months before he left."
734,11,21,"TXT","2",0,0,"The president, in an interview broadcast on Cable News Network on Monday, insisted, “There was no firing at all.”"
735,11,21,"TXT","3",0,0,"However, the president added that he planned to use a letter of resignation ™Regan had submitted months before. “1 set out at the same time, then, to start quietly, and hoping, leakproof, to have a successor on hand for when he announced"
736,11,21,"TXT","3",0,0,"the time he was going to go,” Reagan said."
737,11,21,"TXT","4",0,0,"Reagan acknowledged in the interview that Regan had been having problems with Nancy Reagan, the first lady, and that one of his weaknesses as president is that “I know that I have a soft heart.”"
738,11,21,"TXT","5",0,0,"Regan, who had been Treasury secretary, and then-White House chief of staff James A. Baker III told the president they wanted to switch jobs in early 1985, and he approved the request."
739,11,21,"TXT","6",0,0,"Regan left at the end of February 1987, at the height of the Iran-Contra scandal, and was replaced by former Sen. Howard Baker, R-Tenn."
740,11,21,"TXT","7",0,0,"Reagan insisted at the time he did not fire Regan, saying Regan had indicated at some earlier time he wanted to return to private business."
741,11,21,"TXT","8",0,0,"In	the	Monday night interview,"
742,11,21,"TXT","8",0,0,"however, Reagan said he quietly hoped to be able use a letter of resignation which Regan had submitted months earlier when the chief of staff indicated he would not likely serve through Reagan’s entire second term."
743,11,21,"TXT","9",0,0,"“There was one of those leaks that seems to be so prevalent in this institution,” the president said."
744,11,21,"TXT","10",0,0,"“And it leaked publicly. And I guess he"
745,11,21,"TXT","10",0,0,"felt insulted.”"
746,11,21,"TXT","11",0,0,"Regan was infuriated when there were news reports of his resignation in late February 1986, coupled with reports of Baker’s selection."
747,11,21,"TXT","12",0,0,"CNN anchorman Bernard Shaw, at one point, asked Reagan about Maureen Reagan’s interview statement that allowing Regan to become chief of staff had been her father’s biggest mistake."
748,11,21,"TXT","13",0,0,"“I saw that. Happened to be watching television and saw that,” he replied."
749,11,21,"TXT","14",0,0,"Asked if he disagreed with her statement, the president said, “No, I said, ‘That’s my girl.’ ”"
750,0,0,"B","0",0,0,
751,0,0,"NA",0,0,0,"A"
752,0,0,"NA",0,0,0,"R"
753,0,0,"NA",0,0,0,"T"
754,0,0,"NA",0,0,0,"H"
755,0,0,"NA",0,0,0,"Y"
756,0,0,"NA",0,0,0,"Classified"
757,0,0,"NA",0,0,0,"***«*^1^^***** Winter Defiance ICEBREAKER ttiis Fn. Free tood.dnnks & Fun! Come check out what AMA'S all atx>ut' This Fn -details in Bus Bldg All WWcome!"
758,0,0,"NA",0,0,0,"A.8.E.T"
759,0,0,"NA",0,0,0,"First Meeting of Quarter Food-Refreshments Thursday Jan 19 UU 216 7:00 PM New Members \Ateloome*"
760,0,0,"NA",0,0,0,"AAAAGH!"
761,0,0,"NA",0,0,0,"WHEELMEN! Weekly Mtgs from now on'Time to gel REAL serious Wednesdays 8p Aircondilioning Engineenng 110 Beeeeee There*"
762,0,0,"NA",0,0,0,"AC&R CLUB MTG"
763,0,0,"NA",0,0,0,"WED 1/18 6 30PMBLD012RM110"
764,0,0,"NA",0,0,0,"spuaker-Frank Mayhew-conirols"
765,0,0,"NA",0,0,0,"ETAC ETME.NEW MEMBERS WELCOME"
766,0,0,"NA",0,0,0,"HAIRCUTS-$7.00 STYLE CUTS-S8 00 THE HAIR DEN 770 FoolhHI 543-1290 543-7871"
767,0,0,"NA",0,0,0,"LATINOS"
768,0,0,"NA",0,0,0,"WTERESTED W CHtCANO COMMENCEMENT-» CAU ADRIANA XI405 OR DAMC XI469 BETWEEN 1-5P M LET S DO IT!"
769,0,0,"NA",0,0,0,"Mustang Daily Classifieds"
770,0,0,"NA",0,0,0,"HAS A CONVENIENT DROP BOX LOCATED AT THE U U WFO DESK THE ADS WLL BE PICKED UP EACH DAY AT 10AM"
771,0,0,"NA",0,0,0,"AMNESTY WTERNATIONAL BENEFIT"
772,0,0,"NA",0,0,0,"The Rainbow Theatre Presents ‘A WORLD APART-Friday. January 20 7 00pm"
773,0,0,"NA",0,0,0,"BOWL FOR FUNI erne w/fmds or solo openRec.Fac/stff .Oorm & Greek Lgs Stan THIS WEEK 548pm Come early |Oin or caN 543-7492/544-3230"
774,0,0,"NA",0,0,0,"Come get m touch with yoursetf at the HD CLUBmeefmg wed Jan 18 6 30 pm Cottage 3"
775,0,0,"NA",0,0,0,"Come one come aN to the 2nd PS4E COUNCL meeting Jan 18 8pm bu4dmg 5^rm E26"
776,0,0,"NA",0,0,0,"WOUSTRIAL TECHNOLOGY SOCIETY MEETNG THURS 11 00 BLOG 26 new members wekxime.BBQ toaowng mig"
777,0,0,"NA",0,0,0,"OUTREACH for the developmentaliy disabied-sponsonng kids on the Block' Iniormation Night* Learn more about the developmentaliy disabled All are welcomel Wsd Jan 18lh 7 00-8 30pm.Bldg52rmA4"
778,0,0,"NA",0,0,0,"Poly Phase Book Xchange PAYBACKS THIS WEEK ONLY* 9-4pm Nr Chumash"
779,0,0,"NA",0,0,0,"SUNGLASSES' and an outstanding deal* Ray-Ban, OaklM. Vuarnet. Sundoud Revo's. Buoa. Gargoyles. Frogskins. Mam-Jrma, Hobie. and Ski Optics Cheap to Stan with plus t0% oft the top with a Cal Poly O Super Deals on swimwear, shorts and T-shirts too The Sea Bam Avila Beach"
780,0,0,"NA",0,0,0,"TAKING THE E.I.T?"
781,0,0,"NA",0,0,0,"E IT Test ^ deadline IS Jan 13 '89 S M E has review books to help you pass Includes Review."
782,0,0,"NA",0,0,0,"sokitions.and Ref cards Retail S80 your coat S48 Also have apps cal Dustm 5445267.RobenS468599 or Bid 36"
783,0,0,"NA",0,0,0,"PHI KAPPA PSI SWEETHEART RUSH"
784,0,0,"NA",0,0,0,"COMING SOON"
785,0,0,"NA",0,0,0,"SIGMA NU-Thanks lor all the fun"
786,0,0,"NA",0,0,0,"On the Ski Trip! Same time next"
787,0,0,"NA",0,0,0,"year! Love the sisters of a PHI____________"
788,0,0,"NA",0,0,0,"The Men of PIKA wish to thank all the Bonitas señoritas' from the 'South of the Border' date pany Ws made a run for the border, and it was a great Fiesta!"
789,0,0,"NA",0,0,0,"Gracias from the Pikes"
790,0,0,"NA",0,0,0,"To my FAVORITE EK Michelle Todhunter you're beautiful inside and out-hanging out with you IS the best your opposite extreme"
791,0,0,"NA",0,0,0,"ANNUAL SAE/MDA 3-Man Over-the-Line Softball Tournament Sat Jan 21 For Details call 546-0231 or UU Booth Prizes Trophies"
792,0,0,"NA",0,0,0,"GOLDS GYM MEMBERSHIP, 3 YEARS Reg $20C-i-.now S150 549-0340"
793,0,0,"NA",0,0,0,"PORTABLE LAPTOP CASIO FA-11 W BULT-W TAPE DECK/PLOTTER AND PRINTER 16K PROGRAMMABLE IN BASIC. COMPLETE W RECHARG. MICADS. 1 to V AC CONVERTER. MANUALS IS $300 773-1615"
794,0,0,"NA",0,0,0,"UNIVEQA 12-8PEED,$100. OLYMPUS"
795,0,0,"NA",0,0,0,"POCKET 35-MM CAMERA.$50.20'"
796,0,0,"NA",0,0,0,"COLOR TV. $80 541-4596.STEW"
