"Function Key: TXT = article text; HL = headline; BL = byline; PH = photo caption/information; ME = meta directives outside of an article; NA = unintelligible; NP = nameplate; PI = publication information; B = blank; AT = advertisement text; MH = masthead; BQT = block quote text; BQA = block quote attribution; CN = comic strip title; CT = comic strip text",,,,,,,
"LINE","PAGE (0 if unintelligable)","ARTICLE NUMBER (use 0 if outside of text of any article/letter)","FUNCTION (see key above)","PARAGRAPH NUMBER (start with the first content paragraph, 0 if not part of the main text)","JUMP (if line contains a ""jump to"" directive, it's the page target. If it's a ""jumped from"" directive then the negative (-) of the soure page. otherwise 0)","AD #. If line is part of advertisement, it is the number of the ad. Start from top left column. 0 otherwise.","SCANNED TEXT"
680,9,0,"AT","0",0,1,"‘FREE Examination includes case history, consultation with the doctor, a free contour analysis posture scan and 10 arthopedic/neurological tests. X-rays, treatment, and clinical laboratory tests are not included, but if indicated, are normally covered by most insurance policies."
681,0,0,"NA","0",0,0,"rjyiusik^5a5v~Co^"
682,9,0,"AT","0",0,1,"FREE SPINAL EXAMINATION*"
683,9,0,"AT","0",0,1,"Warning Signals of Pinched Nerves:"
684,9,0,"AT","0",0,1,"1.	Headaches"
685,9,0,"AT","0",0,1,"2.	Neck Pain"
686,9,0,"AT","0",0,1,"3.	Shoulder Pain"
687,9,0,"AT","0",0,1,"4.	Difficult Breathing"
688,9,0,"AT","0",0,1,"5.	Lower Back Pain, Hip Pain, Pain Down Legs"
689,9,0,"AT","0",0,1,"‘FREE Examination includes case history, consultation with the doctor, a free contour analysis posture scan and 10 arthopedic/neurological tests. X-rays, treatment, and clinical laboratory tests are not included, but if indicated, are normally covered by most insurance policies."
690,9,0,"AT","0",0,1,"pBTW- ¡Mustang Daily Coupons["
691,9,0,"AT","0",0,1,"M ZZ.A."
692,9,0,"AT","0",0,1,"$3.00off"
693,9,0,"AT","0",0,1,"LARGE 16"" 3-topping Pizza"
694,9,0,"AT","0",0,1,"one coupon per pizza; not good with any other offers; expires 5-1-93"
695,9,0,"AT","0",0,1,"-1000 Higuera St.	541-4420"
696,9,0,"AT","0",0,1,"” IOig!!IC|7'I^staiig'iJaTy'Coupon^"
697,9,0,"AT","0",0,1,"Two Medium 12"""
698,9,0,"AT","0",0,1,"A 1-topping Pizzas"
699,9,0,"AT","0",0,1,"only$ll^^"
700,9,0,"AT","0",0,1,"one coupon per pizza; not good with any other offers; expires 5-1-93"
701,9,0,"AT","0",0,1,"1000 Higuera St.	541-4420"
702,0,0,"NA","0",0,0,"I T fnilBCTBIII /*•"
703,0,0,"NA","0",0,0,"K ZZ A."
704,0,0,"NA","0",0,0,"ouDons"
705,0,0,"NA","0",0,0,"X zz."
706,9,0,"AT","0",0,1,"Medium 12"" 1-topping Pizza"
707,9,0,"AT","0",0,1,"only"
708,9,0,"AT","0",0,1,"i99"
709,9,0,"AT","0",0,1,"plus"
710,9,0,"AT","0",0,1,"tax"
711,9,0,"AT","0",0,1,"one coupon per pizza; not good with any other offers; expires 5-1-93"
712,9,0,"AT","0",0,1,"1000 Higuera St.	541-4420j"
713,9,0,"AT","0",0,1,"1l|pDBT|fl/- T/iu^ang Daily Coupon^	"""""
714,9,0,"AT","0",0,1,"LARGE 16"""
715,9,0,"AT","0",0,1,"1-topping Pizza"
716,9,0,"AT","0",0,1,"P X ZZ.A."
717,9,0,"AT","0",0,1,"only"
718,9,0,"AT","0",0,1,",99"
719,9,0,"AT","0",0,1,"plus"
720,9,0,"AT","0",0,1,"tax"
721,9,0,"AT","0",0,1,"one coupon per pizza; not good with any other offers; expires 5-1-93"
722,9,0,"AT","0",0,1,"1000 Higuera St.	541-442^"
723,9,0,"AT","0",0,1,"ART'S"
724,0,0,"NA","0",0,0,"crciEiiv"
725,0,0,"NA","0",0,0,"sio craffir"
726,10,0,"AT","0",0,1,"198 South Street * SLO * (805) 5434416"
727,10,0,"AT","0",0,1,"Bmoa CYaEBY"
728,10,0,"AT","0",0,1,"2179 loth street* LOS OSOS •1805) 528-5115"
729,10,0,"AT","0",0,1,"]Mustang~Daily Coupon^Exp. 4/30/93"
730,10,0,"AT","0",0,1,"^ Inline UltraSkates"
731,10,0,"AT","0",0,1,"at cost"
732,10,0,"AT","0",0,1,"all Inline accessories"
733,10,0,"AT","0",0,1,"2179 lOiiSHtt* (80S) 528-5115"
734,10,0,"AT","0",0,1,"l^stang Daily Coupon^ Exp. 4/30/93"
735,10,0,"AT","0",0,1,"p	10% off all"
736,10,0,"AT","0",0,1,"Store Items w/ Cal Poly I.D."
737,10,0,"AT","0",0,1,"CYCLERY"
738,10,0,"AT","0",0,1,"San bis Obispo"
739,10,0,"AT","0",0,1,"i98SwiisaM( *(805154^4416 Los Osos"
740,10,0,"NA","0",0,0,"r"
741,10,0,"NA","0",0,0,"mi"
742,10,0,"AT","0",0,1,"CYCLfRY"
743,10,0,"AT","0",0,1,"Everything except bikes & sale items"
744,10,0,"AT","0",0,1,"We have San Luis Obispo County's"
745,10,0,"AT","0",0,1,"Largest Selection of Mountain & Road Bikes"
746,10,0,"AT","0",0,1,"San bis Obispo"
747,10,0,"AT","0",0,1,"199 Souti stt*( *(805) 543-4416 Los Osos"
748,10,0,"AT","0",0,1,"217910»\ strifl • (805) 528-5115	MmmmmmL_— M"
749,10,0,"AT","0",0,1,"J^st^^DaH^Couporisf Exp. 4/30/93"
750,10,0,"AT","0",0,1,"Road and Mountain Bike"
751,10,0,"AT","0",0,1,"SHOES SALE"
752,10,0,"AT","0",0,1,"CYCLERY"
753,10,0,"AT","0",0,1,"Starting OO 05"
754,10,0,"AT","0",0,1,"olMAOHOBA«"
755,10,0,"AT","0",0,1,"SPECIALIZEO"
756,10,0,"AT","0",0,1,"g^tslrel ^"
757,10,0,"AT","0",0,1,"trek BICYCLES"
758,10,0,"AT","0",0,1,"San bis Obispo"
759,10,0,"AT","0",0,1,"198 South SkHt *(805) 543-4416 Los Osos"
760,10,0,"AT","0",0,1,"2179 10IiS9h(*(805) 528-5115"
761,10,0,"AT","0",0,1,"“ ”	Qajjy Coupona Exp. 4/30/9p"
762,10,0,"AT","0",0,1,"KONA"
763,10,0,"AT","0",0,1,"r"
764,10,0,"AT","0",0,1,"P"
765,10,0,"AT","0",0,1,"ART'S"
766,10,0,"AT","0",0,1,"BOTTOM BRACKET OVERHAUL"
767,10,0,"AT","0",0,1,"$9.95 PLUS PARTS"
768,10,0,"AT","0",0,1,"Come in now for the best selection of bicydes!"
769,10,0,"AT","0",0,1,"CYCLERY San Luis Obisoo"
770,10,0,"AT","0",0,1,"191 SoutkStrHf (»^434416 Los Osos"
771,10,0,"AT","0",0,1,"2179 lOtt sbwt • (805) 528-5115 With coupon • Not Valid with any other offer"
772,10,0,"AT","0",0,1,"jMustang Daity Coupons! Exp. 4/30/93"
773,10,0,"AT","0",0,1,"MOUNTAIN BIKE OR ROAD BIKE"
774,10,0,"AT","0",0,1,"INNER TUBES"
775,10,0,"AT","0",0,1,"BUY ONE,"
776,10,0,"AT","0",0,1,"GET THE SECOND FOR"
777,0,0,"B","0",0,0,
778,0,0,"B","0",0,0,
779,0,0,"NA","0",0,0,"^mnuNuamL/"
780,10,0,"AT","0",0,1,"IN • LINE • SKATE"
781,10,0,"AT","0",0,1,"NOW IN STOCK AT $139.95"
782,10,0,"AT","0",0,1,"ONLY AT SLO CYCLERY"
783,10,0,"AT","0",0,1,"CYCLERY"
784,10,0,"AT","0",0,1,"San Luis Obispo	, ,	. ^ ^ m •••"
785,10,0,"AT","0",0,1,"191 South Stmt *(805)543-4416 Limit 10 TUDeS"
786,10,0,"AT","0",0,1,"Los Osos"
787,10,0,"AT","0",0,1,"2179 loth siTMt* (805)528-51 IS"
788,10,0,"AT","0",0,1,"TT xT ~o~r¡5g;iy Coúpónsf 7xp. 4/30/9P"
789,0,0,"NA","0",0,0,"m"
790,10,0,"AT","0",0,1,"Bicycle"
791,10,0,"AT","0",0,1,"Tune-Up"
792,10,0,"AT","0",0,1,"CYCLERY"
793,10,0,"AT","0",0,1,"Reg.$30.00"
794,10,0,"AT","0",0,1,"Includes: True Both Wheels, Adjust Hubs. Headset,"
795,10,0,"AT","0",0,1,"San bis Obispo Brekes, Dérailleurs,"
796,10,0,"AT","0",0,1,"191 SmiOi stmt «(805) 543-4416 end Rottem Braket."
797,10,0,"AT","0",0,1,"Los Osos"
798,10,0,"AT","0",0,1,"2179 loth Simt •(805)528-51 IS"
799,10,0,"AT","0",0,1,"FINANCING AVAIUBLE"
800,10,0,"AT","0",0,1,"ATM Cards Now Accepted"
801,10,0,"AT","0",0,1,"^ISA"
802,10,0,"AT","0",0,1,"ATM"
803,10,0,"AT","0",0,1,"InterLink"
804,10,0,"AT","0",0,1,"CQ"
805,10,0,"AT","0",0,1,"South St."
806,10,0,"AT","0",0,1,"ARTS"
807,10,0,"AT","0",0,1,"CYCLERY"
808,10,0,"AT","0",0,1,"Greyhound"
809,10,0,"AT","0",0,1,"Ocpo("
810,10,0,"AT","0",0,1,"leeis,"
811,10,0,"AT","0",0,1,"$1885"
812,10,0,"AT","0",0,1,"(Mustang Daily Coupon^ Exp. 4/30/93"
813,10,0,"AT","0",0,1,"r«a_ CAT eVe"
814,10,0,"AT","0",0,1,",/554bRIGHT light"
815,10,0,"AT","0",0,1,".Ùi IVIodel HL300"
816,0,0,"NA","0",0,0,"Sffns"
817,0,0,"NA","0",0,0,"adono»"
818,0,0,"NA","0",0,0,"*</>"
819,0,0,"B","0",0,0,
820,10,0,"AT","0",0,1,"Oowntowii S.L.O."
821,10,0,"AT","0",0,1,"CYCLERY"
822,10,0,"AT","0",0,1,"San Luis Obispo"
823,10,0,"AT","0",0,1,"l9l$«uih$trMt *(805) 5434416'"
824,10,0,"AT","0",0,1,"Los Osos"
825,10,0,"AT","0",0,1,"2179 lOttiStTMC (805) 528-5115"
826,10,0,"AT","0",0,1,"""lustang Daily Coupons! Exp. 4/30/93"
827,0,0,"NA","0",0,0,"Re^"
828,10,0,"AT","0",0,1,"$11"
829,0,0,"NA","0",0,0,"I'lr__I"
830,10,0,"AT","0",0,1,"ITS"
831,10,0,"AT","0",0,1,"CYCLERY"
832,10,0,"AT","0",0,1,"BELL HELMHS"
833,10,0,"AT","0",0,1,"IMAGE"
834,10,0,"AT","0",0,1,"$49.95 REG $69.95"
835,10,0,"AT","0",0,1,"San Luis Obisoo iHSMdhStr«.t •(80»M34416 LoiOioi"
836,10,0,"AT","0",0,1,"217910th $kMt* (805) S2f 5115 With coupon • Not VaOd with any other offer"
837,11,0,"AT","0",0,1,"QestaQmon"
838,0,0,"NA","0",0,0,"¡0(^e"
839,11,0,"AT","0",0,1,"san luis obispo"
840,0,0,"NA","0",0,0,"——I"
841,11,0,"AT","0",0,1,"I SPECIAL RATES FOR PARENTS I"
842,11,0,"AT","0",0,1,"• WALKING DISTANCE TO CAL POLY"
843,11,0,"AT","0",0,1,"• Complimentary Continental Breakfast • Restaurant and Lounge • MEETING Facility"
844,11,0,"AT","0",0,1,"1800 Monterey Street 805-544-8600 RESERVATIONS: 1-800-822-8601"
845,11,0,"AT","0",0,1,"Mustang Daily Couponijexp. 6/15/93"
846,11,0,"AT","0",0,1,"•	ONE COUPON PER STAY"
847,11,0,"AT","0",0,1,"•	NOT REDEEMABLE FOR CASH"
848,11,0,"AT","0",0,1,"•	SUBJECT TO AVAILABILITY"
849,11,0,"AT","0",0,1,"•	NOT VALID WITH ANY OTHER DISCOUNTS"
850,11,0,"AT","0",0,1,"10%"
851,11,0,"AT","0",0,1,"DISCOUNT ON ROOM RATE"
852,0,0,"B","0",0,0,
853,11,0,"AT","0",0,1,"1800 MONTEREY STREET RESERVATIONS 1-800-822-8601"
854,11,0,"AT","0",0,1,"^Mustang Daily Coupons] 6/15/93"
855,11,0,"AT","0",0,1,"10%"
856,11,0,"AT","0",0,1,"DISCOUNT ON ROOM RATE 1800 Monterey STREET Reservations 1-800-822-8601"
857,11,0,"AT","0",0,1,"•	ONE COUPON PER STAY"
858,11,0,"AT","0",0,1,"•	NOT REDEEMABLE FOR CASH"
859,11,0,"AT","0",0,1,"•	SUBJECT TO AVAILABILITY"
860,11,0,"AT","0",0,1,"•	NOT VALID WITH ANY OTHER DISCOUNTS"
861,11,0,"AT","0",0,1,"T Mu^ngWliy Coupon"
862,0,0,"B","0",0,0,
863,11,0,"NA","0",0,0,"ftitíríT^'"
864,11,0,"NA","0",0,0,"0iii^"
865,11,0,"AT","0",0,1,"grocery"
866,11,0,"AT","0",0,1,"the moversthe shakers.... the sandwich makers"
867,11,0,"AT","0",0,1,"VOTED BEST DELI SANDWICH 3 YRS. IN A ROW!"
868,11,0,"AT","0",0,1,"Gus's Grocery"
869,11,0,"AT","0",0,1,"exp. 4/14/93"
870,11,0,"AT","0",0,1,"Brown Bag Lunch"
871,11,0,"AT","0",0,1,"Regular Sandwich, 20 oz. Soda and a Bag _____ of Chips!!"
872,11,0,"AT","0",0,1,"$5.00"
873,11,0,"AT","0",0,1,"M ustang Oatiy Gou^ohs"
874,11,0,"AT","0",0,1,"1638 OSOS St., San Luis Obispo • 543- 8684"
875,11,0,"AT","0",0,1,"FREE DELIVERY • M - F 1 1 AM - ]"
876,11,0,"AT","0",0,1,"Homemade Salads • Groceries • Garden Patio Seating"
877,11,0,"AT","0",0,1,"Gus's Grocery"
878,11,0,"AT","0",0,1,"exp. 4/14/93"
879,11,0,"AT","0",0,1,"MOJO POTATOES"
880,11,0,"AT","0",0,1,"Buy 1 lb. get 2nd ib. at 1/2 Price reg. $1.59"
881,0,0,"B","0",0,0,
882,0,0,"B","0",0,0,
883,0,0,"B","0",0,0,
884,0,0,"B","0",0,0,
885,0,0,"B","0",0,0,
886,0,0,"B","0",0,0,
887,0,0,"B","0",0,0,
888,0,0,"B","0",0,0,
889,11,0,"AT","0",0,1,"THE DOCTOR IS IN"
890,11,0,"AT","0",0,1,"Dr. Martens, that is."
891,11,0,"AT","0",0,1,"We are proud to announce that Tcikken’s Shoes in S.L.O. is now the S.L.O. Authorized Dealer for the hottest in fashion footwear—Dr. Martens!"
892,11,0,"AT","0",0,1,"Special introductory prices on the five styles and three colors we now stock—more on the way!"
893,0,0,"B","0",0,0,
894,11,0,"AT","0",0,1,"Come pay a visit to the Doctor at Thkken’s."
895,11,0,"AT","0",0,1,"TAKKENS"
896,11,0,"AT","0",0,1,"^‘Footwear For All Walks of Life”"
897,11,0,"AT","0",0,1,"SAN LUIS OBISPO • 668 MARSH ST. • 543-6662 visa. PASO ROBLES • 747 SPRING ST. • 238-7778"
898,11,0,"AT","0",0,1,"Dlc*ov*r, Am«x Acc*pt*d"
899,0,0,"B","0",0,0,
900,0,0,"B","0",0,0,
901,0,0,"B","0",0,0,
902,0,0,"B","0",0,0,
903,0,0,"B","0",0,0,
904,0,0,"B","0",0,0,
905,11,0,"AT","0",0,1,"Mustang Daily Coupons"
906,11,0,"AT","0",0,1,"10% OFF"
907,11,0,"AT","0",0,1,"Regular Price"
908,11,0,"AT","0",0,1,"DR. MARTENS'"
909,11,0,"AT","0",0,1,"TAKKEN’S"
910,11,0,"AT","0",0,1,"i‘Footwear For All Walks of Life”"
911,11,0,"AT","0",0,1,"SAN LUIS OBISPO • 668 MARSH ST. • 543-6662 PASO ROBLES • 747 SPRING ST • 238-7778"
912,11,0,"AT","0",0,1,"EXPIRES 4/30/93"
913,11,0,"AT","0",0,1,"Mustang Dally Coupons"
914,11,0,"AT","0",0,1,"20% OFF"
915,11,0,"AT","0",0,1,"SHOE REPAIR"
916,11,0,"AT","0",0,1,"TA'K'RE-N’S"
917,11,0,"AT","0",0,1,"“Footwear For All Walks of Life”"
918,11,0,"AT","0",0,1,"SAN LUIS OBISPO • 668 MARSH ST • 543-6662 PASO ROBLES • 747 SPRING ST • 238-7778"
919,11,0,"AT","0",0,1,"Coupon must be presented when ordering this service"
920,11,0,"AT","0",0,1,"EXPIRES 4/30/93"
921,12,0,"AT","0",0,1,"Get One Year"
922,12,0,"AT","0",0,1,"FREE SERVICE"
923,12,0,"AT","0",0,1,"Witli Every Bike Purchase."
924,12,0,"AT","0",0,1,"• MOUNTAIN & ROAD BIKES"
925,12,0,"AT","0",0,1,"•PARTS •REPAIRS •ACCESSORIES"
926,12,0,"AT","0",0,1,"ILBSIPBI Bicycles"
927,12,0,"AT","0",0,1,"519 FIVE CITIES DRIVE • PISMO BEACH (NEXT TO THRIFTY DRUGS)"
928,0,0,"B","0",0,0,
929,12,0,"AT","0",0,1,"773-4489"
930,12,0,"AT","0",0,1,"HOURS:MON-FRI:9-6 • SA1Ì9-5"
931,12,0,"AT","0",0,1,"NO-DIET MAGIC"
932,12,0,"AT","0",0,1,"Slim Down for the Beach!"
933,12,0,"AT","0",0,1,"100% HERBAL TABLETS • 100% NATURAL"
934,12,0,"AT","0",0,1,"•	Suppresses Appetite"
935,12,0,"AT","0",0,1,"•	Increases Energy"
936,12,0,"AT","0",0,1,"•	Reduces Stress"
937,12,0,"AT","0",0,1,"•	Fat Burning"
938,12,0,"AT","0",0,1,"•	Feel Better and Look Great"
939,12,0,"AT","0",0,1,"Call Today, Lose Weight And Feel Great Tomorrow!"
940,12,0,"AT","0",0,1,"473-3418"
941,12,0,"AT","0",0,1,"0 1993 Doctor s Associates. Inc"
942,12,0,"AT","0",0,1,"6"" Tuna Sub"
943,12,0,"AT","0",0,1,".suBUjnv?"
944,12,0,"AT","0",0,1,"llic Place Wlierc Fresh is the Taster"
945,12,0,"AT","0",0,1,"793 Foothill Bl. SLO 543-3399 158 Higuera SLO 541-0855"
946,12,0,"AT","0",0,1,"519 Five Cities Dr. Pismo Coos! Center 773-4489"
947,12,0,"AT","0",0,1,"TUNE UP SPECIAL"
948,12,0,"AT","0",0,1,"The most complete Tune*up on the Central Coost"
949,12,0,"AT","0",0,1,"$A95"
950,12,0,"AT","0",0,1,"WE Will: Tru« ih# wh««l»; odjuif th* dcrailturt; Adjojt ih* brokts, headtet, ard bottom bfocktl; lub« choin ond other externol ports: ond detoil the bike."
951,12,0,"AT","0",0,1,"9"
952,12,0,"AT","0",0,1,"REG. $38.50"
953,12,0,"AT","0",0,1,"WITH COUPON •EXP.4/38/93"
954,12,0,"AT","0",0,1,"Mustang Daily Coupons"
955,12,0,"AT","0",0,1,"ADVENT or CYCLE DESIGN ALLOY BAR ENDS"
956,12,0,"AT","0",0,1,"519 Five GHes Dr. Pismo Coos! Center 773-4489"
957,12,0,"AT","0",0,1,"While^Supplies $19.95"
958,12,0,"AT","0",0,1,"REG 26.50"
959,12,0,"AT","0",0,1,"WITH COUPON. EXP. 4/28/93"
960,12,0,"AT","0",0,1,"Mustang Daily Coupons"
961,12,0,"AT","0",0,1,"LOSE WEIGHT QUICKLY & SAFELY up to 30 Pounds/Inches in 30 Days!"
962,12,0,"AT","0",0,1,"S'! coo"
963,12,0,"AT","0",0,1,"....... +TAX"
964,12,0,"AT","0",0,1,"50-60 Day Supply..........^65^^+TAX"
965,12,0,"AT","0",0,1,"12 years of research by a famous international herbal company has developed a special blend of 21 health enhancing herbs that prompts cells to burn fat instead of storing it!"
966,12,0,"AT","0",0,1,"20-30 Day Supply."
967,12,0,"AT","0",0,1,"""Taste the Worlds Greatest^ Tuna SandwicK"
968,0,0,"NA","0",0,0,";T.‘ ii*v ...	1"
969,12,0,"AT","0",0,1,"793FoothilBI. SLO 158 Higuera SLO"
970,12,0,"AT","0",0,1,"990 Sub"
971,12,0,"AT","0",0,1,"Buy any sub + a drink and get a sub of eiRial to tesser vaine for 99c"
972,12,0,"AT","0",0,1,"793 Foothl Bl. SIO* ISgffigperaSlO !"
973,12,0,"AT","0",0,1,"Buy any size sub + drink and get another sub of equal or tesser value free"
974,12,0,"AT","0",0,1,"793 Foothl N. SIO 158 Higuera SLO"
975,0,0,"NA","0",0,0,"A itH Í^^IHHHtkitkiHrkirk ààkAkàkà^rkàú"
976,13,0,"AT","0",0,1,"San Luis Obispo's"
977,13,0,"AT","0",0,1,"Athletic Club"
978,13,0,"AT","0",0,1,"{- ►	• MROaiC STVDIO"
979,13,0,"AT","0",0,1,"A Licensee of Gold's Gym Lnterprises, Inc."
980,0,0,"NA","0",0,0,"'A"
981,0,0,"NA","0",0,0,"t"
982,0,0,"NA","0",0,0,"Í"
983,0,0,"NA","0",0,0,"{"
984,0,0,"NA","0",0,0,"t"
985,0,0,"NA","0",0,0,
986,0,0,"NA","0",0,0,"'kliik"
987,0,0,"B","0",0,0,
988,13,0,"AT","0",0,1,"select membershies"
989,13,0,"AT","0",0,1,"« ACROBIC STUDIO."
990,13,0,"AT","0",0,1,"A Licensee of Gold's Gym hnlerpnses, Inc."
991,13,0,"AT","0",0,1,"B ABROBIC STUDIO."
992,13,0,"AT","0",0,1,"A Licensee of Gold's Gym Hnlerpnses, Inc"
993,13,0,"AT","0",0,1,"San Luis Obispo's"
994,13,0,"AT","0",0,1,"Athletic Club"
995,13,0,"AT","0",0,1,"3546 S. Higuera 541-5180"
996,0,0,"NA","0",0,0,"0"
997,0,0,"NA","0",0,0,"t"
998,0,0,"NA","0",0,0,"ì"
999,0,0,"NA","0",0,0,"ì"
1000,0,0,"NA","0",0,0,"ì"
1001,0,0,"NA","0",0,0,"ì"
1002,0,0,"NA","0",0,0,"t"
1003,0,0,"NA","0",0,0,"t"
1004,0,0,"NA","0",0,0,"ì"
1005,0,0,"NA","0",0,0,"ì"
1006,0,0,"NA","0",0,0,"ì"
1007,0,0,"NA","0",0,0,"ì"
1008,0,0,"NA","0",0,0,"J"
1009,0,0,"NA","0",0,0,"}"
1010,0,0,"NA","0",0,0,"ì"
1011,0,0,"NA","0",0,0,"}"
1012,0,0,"NA","0",0,0,"ì"
1013,0,0,"NA","0",0,0,"ì"
1014,0,0,"NA","0",0,0,"ì"
1015,0,0,"NA","0",0,0,"ì"
1016,0,0,"NA","0",0,0,"Í"
1017,0,0,"NA","0",0,0,"ì"
1018,0,0,"NA","0",0,0,"Í"
1019,0,0,"NA","0",0,0,"ì"
1020,13,0,"AT","0",0,1,"S ACROBIC STUDIO"
1021,13,0,"AT","0",0,1,"A Licensee of Gold's Gym finierprises, Inc."
1022,14,0,"AT","0",0,1,"Y Y Y T V Y Y Y	¥****»»**»*»»♦"
1023,14,0,"AT","0",0,1,"•	14 Flavors"
1024,14,0,"AT","0",0,1,"•	30 Toppings"
1025,14,0,"AT","0",0,1,"•	5 Daily Brews"
1026,14,0,"AT","0",0,1,"Fresh Muffins & Scones"
1027,14,0,"AT","0",0,1,"*Come See Our ^ New Balloon Selection ^"
1028,14,0,"AT","0",0,1,",n«lt)OlXiURT"
1029,14,0,"AT","0",0,1,"3211 Broad St, 54^9916"
1030,14,0,"AT","0",0,1,"Bulk Whole Bean Coffeçs"
1031,14,0,"AT","0",0,1,"FROZEN YOGURT"
1032,14,0,"AT","0",0,1,"& SpccUUitf"
1033,14,0,"AT","0",0,1,"Coffee Cups & Accessories"
1034,14,0,"AT","0",0,1,"Mustang Daify Coupons ["
1035,14,0,"AT","0",0,1,"BUY a large Specialty Coffee at regular price and receive the second (of equal or lesser value) at 1/2 PRICE!"
1036,14,0,"AT","0",0,1,"Not Valid with any other offer • Exp 4/30/93"
1037,14,0,"AT","0",0,1,"vmm mm mm mm m"
1038,14,0,"AT","0",0,1,"New Hours M-F 6am - 10pm, Sat 9am - 10pm, Sun. 10am - 10pm"
1039,14,0,"AT","0",0,1,"3211 Broad St. (in the Crossroads Center) 549-9916"
1040,14,0,"AT","0",0,1,"ONE YENR RENTAL"
1041,14,0,"AT","0",0,1,"of Bottfwi Water Stand,"
1042,14,0,"AT","0",0,1,"* New Customers On^ ^ Non-Efectdc^oom Temp."
1043,14,0,"AT","0",0,1,"CALL US FOR:"
1044,14,0,"AT","0",0,1,"DELIVERED BOHLED WATER"
1045,14,0,"AT","0",0,1,"•	Spring Drinking Water"
1046,14,0,"AT","0",0,1,"•	Distilled"
1047,14,0,"AT","0",0,1,"•	Fluoridated WATERCOOLERS"
1048,14,0,"AT","0",0,1,"•	Hot n‘ Cold w/Refrig."
1049,14,0,"AT","0",0,1,"•	Hot n' Cold"
1050,14,0,"AT","0",0,1,"•	Cold n' Room Temp."
1051,14,0,"AT","0",0,1,"•	Deluxe Room Temp."
1052,14,0,"AT","0",0,1,"•	Solid Oak Wood Stands WATER SOFTENERS"
1053,14,0,"AT","0",0,1,"•	Sales & Rentals REVERSE OSMOSIS"
1054,14,0,"AT","0",0,1,"•	Sales & Rentals"
1055,14,0,"AT","0",0,1,"3211 Broad St. 549-9916"
1056,14,0,"AT","0",0,1,"Mustang Daily Ooupona"
1057,14,0,"AT","0",0,1,"BUY a small, medium or large Soft Serve Yogurt and receive the second (of equal or lesser value) at 1/2 PRICE!"
1058,14,0,"AT","0",0,1,"Not Valid with any other offer • Exp 4/30/93"
1059,14,0,"AT","0",0,1,"Mustang Daily Coupon"
1060,14,0,"AT","0",0,1,"FREE WRTER!"
1061,14,0,"B","0",0,0,
1062,14,0,"AT","0",0,1,"3215 Rockview Place Sen Luis Obispo. Cfi ;"
1063,14,0,"NA","0",0,0,"' . ** «»»•"
1064,14,0,"AT","0",0,1,"543^5063"
1065,14,0,"B","0",0,0,
1066,14,0,"AT","0",0,1,"Tuesday's Students"
1067,14,0,"AT","0",0,1,"Day 10% OFF"
1068,0,0,"NA","0",0,0,"rnsnu"
1069,0,0,"B","0",0,0,
1070,14,0,"AT","0",0,1,"HOME OR OFFICE DELIVERY!"
1071,14,0,"AT","0",0,1,"(MINIMUM $12.00 ORDER) FAX US YOUR ORDER! 541-9189 2121 South Broad St."
1072,14,0,"AT","0",0,1,"541-9154"
1073,14,0,"AT","0",0,1,"15 GALLONS FREE"
1074,14,0,"AT","0",0,1,"of the water of your choice!"
1075,14,0,"AT","0",0,1,"3215 Rockview Place San Luis Obispo 543-5063 or in toll areas"
1076,14,0,"AT","0",0,1,"1-800-223-5318 Offer limited to new customer with min. 6 month subscnption"
1077,14,0,"AT","0",0,1,"With coupon* EXP. 5/3/93"
1078,14,0,"AT","0",0,1,"3215 Rockview Place San Luis’Obispo 543-5063 or in toll areas 1-800-223-5318"
1079,14,0,"AT","0",0,1,"FREE"
1080,14,0,"AT","0",0,1,"INSTALLATION OF REVERSE OSMOSIS SYSTEM"
1081,14,0,"AT","0",0,1,"FREE"
1082,14,0,"AT","0",0,1,"RENT!"
1083,14,0,"AT","0",0,1,"ONE MONTH ON REVERSE OSMOSIS SYSTEM"
1084,14,0,"AT","0",0,1,"Min. 6 Mo. Subscription ($15.00 per month)"
1085,14,0,"AT","0",0,1,"New Customers Only • With Coupon • EXP. 5/3/93"
1086,14,0,"AT","0",0,1,"if4iiofnnn Ploiîw tnrsnci"
1087,14,0,"AT","0",0,1,"Combination Plate"
1088,14,0,"AT","0",0,1,"1 Molote • Homemade corn tortilla stuffed with chicken & cheese & deep fried"
1089,14,0,"AT","0",0,1,"1	Sop« - Homemode corn"
1090,14,0,"AT","0",0,1,"tortilla topp>ed with your choice of meat, beans & salsa with melted cheese"
1091,14,0,"AT","0",0,1,"2	Taquitos"
1092,14,0,"AT","0",0,1,"$399"
1093,14,0,"AT","0",0,1,"Reg. 55.75"
1094,14,0,"AT","0",0,1,"Not to be combined with other offers"
1095,14,0,"AT","0",0,1,"Mustang Daily Coupons"
1096,14,0,"AT","0",0,1,"Combination, Shrimp & Chicken Fajita Plate"
1097,14,0,"AT","0",0,1,"Includes shrimp fojifos with"
1098,14,0,"AT","0",0,1,"with tompico chicken, rice A mm"
1099,14,0,"AT","0",0,1,"& beons. PLUS soft drink"
1100,14,0,"AT","0",0,1,"for only 50< with	^"
1101,14,0,"AT","0",0,1,"FREE refills."
1102,14,0,"AT","0",0,1,"Not to be combined with other offers"
1103,14,0,"AT","0",0,1,"ON YOUR FACE!"
