"Function Key: TXT = article text; HL = headline; BL = byline; PH = photo caption/information; ME = meta directives outside of an article; NA = unintelligible; NP = nameplate; PI = publication information; B = blank; AT = advertisement text; MH = masthead; BQT = block quote text; BQA = block quote attribution; CN = comic strip title; CT = comic strip text; SH = section heading; OT = other text",,,,,,,
"LINE","PAGE (0 if unintelligable)","ARTICLE NUMBER (use 0 if outside of text of any article/letter)","FUNCTION (see key above)","PARAGRAPH NUMBER (start with the first content paragraph, 0 if not part of the main text)","JUMP (if line contains a ""jump to"" directive, it's the page target. If it's a ""jumped from"" directive then the negative (-) of the soure page. otherwise 0)","AD #. If line is part of advertisement, it is the number of the ad. Start from top left column. 0 otherwise.","SCANNED TEXT"
555,7,0,"OT","0",0,0,"USE R COMPUTERS Word Processing Service. Resumes,reports using laser printer or do-it-yourself using word processor in our facility. 544-7676."
556,7,0,"OT","0",0,0,"WORDPROCESSING-Papers, Senior Projects, Thesis, Cheap! 549^833"
557,7,0,"OT","0",0,0,"YOUR TYPE — 543-7773 FAST, DEPENDABLE, PRECISE"
558,7,0,"OT","0",0,0,"SKT"
559,7,0,"OT","0",0,0,"$299-Spring Break w/Cal Poly Ski Club-Sign-up Esc Route or UU 11-1 !"
560,7,0,"OT","0",0,0,"BISHOP HAMBURGERS crew member positions available.Will work around schedule.Starting 3.75 to 4.(X) Day/Night 12-2 only 5.00 Apply in person 1491 Monterey 543-6525"
561,7,0,"OT","0",0,0,"Douglas Ranch Camps hiring counse lors/instructors for summer in Carmal Valley. Interview Feb. 3."
562,7,0,"OT","0",0,0,"See Placement Center."
563,7,0,"OT","0",0,0,"EASY EXTRA INCOME- $60-$480/WK stuffing envelopes at home in your spare time- for more infl. send stamped-addressed envelope UNIVERSAL PUBLICATION CONCEPTS P.O. Box 15112 SLO CA 93406"
564,7,0,"OT","0",0,0,"UU INFO DESK ATTENDANT Apply by Jan. 30 in ASI Business office UU Rm 202. Salary $4.20/hr."
565,7,0,"OT","0",0,0,"COMPUTER TERMINAL WYSE-50 1 year old, includes all manuals. $300.544-3518 (leave message)"
566,7,0,"OT","0",0,0,"COUCH W/SOFA BED for sale $60 or beat offer CALL CARON 546-8067"
567,7,0,"OT","0",0,0,"GAS RANGE OVEN. White,6 top burner, self-cleaning.Xlent condn. Approx. $450. CALL ANGIE 544-7374."
568,7,0,"OT","0",0,0,"NAGEL"
569,7,0,"OT","0",0,0,"CN*7 GREY FRAME W/BLACK SILK $600 DAVE 541-1066"
570,7,0,"OT","0",0,0,"Need FM to take over mbrshp at local gym $75/7mo. Call 544-4845"
571,7,0,"OT","0",0,0,"NORDICA SKI Boots Size Ten $100.00/Best Offer 544-0761"
572,7,0,"OT","0",0,0,"PEAVY BASS GUITAR hardshell case leather strap cord 3 sets new strings and stand and Yamaha VX series bass amp. $600. OBO 1807 ABBOTT *20 DAILY UNTIL 3 PM"
573,7,0,"OT","0",0,0,"RAPIDOGRAPH 7 PEN SET SPECIAL PURCHASE MFG. LIST $83.50 OUR PRICE $39.95 EL CORRAL BOOKSTORE"
574,7,0,"OT","0",0,0,"WASHER?DRYER FOR SALE. Electric & gas repectively,hardly used,new condn. MUST SELL-no space 400 neg tiable Call Angie 544-7374"
575,7,0,"OT","0",0,0,"WATERBED, Queensize,Heater,Mat-tress,frame, $150.00/OBO CALL 544-7397 AFTER 6 PM"
576,7,0,"OT","0",0,0,"* 1978 KAW 650. Sllver/Blue case* Savers,megwheels,sport seat,sport handles bars.Limited Edition! 800 (neg)Call DARNELL 544-7374"
577,7,0,"OT","0",0,0,"1981 Derbi Moped, Looks and runs great $300 Bret 549-8763"
578,7,0,"OT","0",0,0,"1984 HONDA EL 600Z OIL COOLER,EXCELLENT CONDITION $850/BEST MARTY 549-9615 EVES."
579,7,0,"OT","0",0,0,"CINELLI ROAD BIKE. ALL CAMPY, 23” FRAME, TWO SETS OF WHEELS. $1000. CALL 544-3750"
580,7,0,"OT","0",0,0,"25”Centurion EliteRS Like New! Great Triathlon or Commute Bike Xtras-H20 Bottle,Pump,Seat Cover Jim 543-0969 $300/obo"
581,7,0,"OT","0",0,0,"PARTY-WAGON seeks new owner. Good engine.Runs fine.$500obo.544-0536"
582,7,0,"OT","0",0,0,"TIRED OF WALKING?"
583,7,0,"OT","0",0,0,"$795 will buy you a 73 Buick. Call 461-0108 for more details."
584,7,0,"OT","0",0,0,"1963 Pontiac LaMans convertible. New engine,tlres,upholstery,AMFM radio,very dependable $2500."
585,7,0,"OT","0",0,0,"Free Vuarnets of your choice with purchase.Call the Sea Barn."
586,7,0,"OT","0",0,0,"65 DODGE BIG BLUE BEAUTIFUL BOX CLEAN,RELIABLE DETROIT STEEL 495/MMAOICR(MAKE ME..)AL 541-5886"
587,7,0,"OT","0",0,0,"73 TOYCELICA Runs good need"
588,7,0,"OT","0",0,0,"some work $800 OBO CALL EVES 543-"
589,7,0,"OT","0",0,0,"9185"
590,7,0,"OT","0",0,0,"74 FORD COURIER PICKUP,GOOD CONDITION.RUNS GOOD $1100 OBO 541-5875"
591,7,0,"OT","0",0,0,"A^AYIT?'"
592,7,0,"OT","0",0,0,"Yes, it’s true. Subsidized Jewish student communal housing. Only $210/ mo. for your own room. Call 541 -6788/549-8186 N 0 W!!"
593,7,0,"OT","0",0,0,"CONDO-FM SHARE MSTR BDRM XTRAS FUN RMMTS $175/MO. NEGO. 543-6480"
594,7,0,"OT","0",0,0,"DO YOU LIKE CORONAS BOB MARLEY AND LETTERMAN? Need one male walk to poly call Darrel 544-5056"
595,7,0,"OT","0",0,0,"Fern rmmt needed to share room in Laguna Lake area. Washer/dryer, micro, dishwash, frpic, bekyd."
596,7,0,"OT","0",0,0,"No deposit. $205/mo, 1/4 utilities AVAIL NOW CALL 541-1764"
597,7,0,"OT","0",0,0,"FEM RMMT-OWN ROOM AT WOODSIDE >312 CLOSE TO POLY-CALL 544-8491"
598,7,0,"OT","0",0,0,"FEM RMMT WANTED:own room 250. mo. close to Poly-call 541-6510 eve."
599,7,0,"OT","0",0,0,"Fern to share rm in house. $180/mo private bkyd. Avail now. 546-9327,541-6678."
600,7,0,"OT","0",0,0,"FEM TO SHARE RM IN TOWNHOUSE CLOSE TO POLY, FURN $180 549-8421"
601,7,0,"OT","0",0,0,"FEMALE WANTED TO SHARE ROOM IN NEW FURNISHED CONDO AVAIL. NOW $200 CALL ANNA AT 544-3849"
602,7,0,"OT","0",0,0,"M/F OWN ROMM IN 4-bdrm HOUSE ON BEACH IN CAYUCOS 275/MO.& UTIL. JACUZZI & SAUNA AVAIL. FEB. 1 CALL NOW! 995-1667/EVES. STEVE"
603,7,0,"OT","0",0,0,"MALE RMMT NEEDED Shrd rm $255/mo LG HOUSE FURN. 2BLKS/POLY 544-5577"
604,7,0,"OT","0",0,0,"MALE RMMT NEEDED: Own Room $265 Close to Poly. Woodside Gardens CALL KEN 543-1238 EVE OR 543-6230"
605,7,0,"OT","0",0,0,"MALE RMMT.SHARE RM,$162.50/MO 30 SEC WALK TO POLY,NON-SMOKER AND MUST BE HOUSEBROKEN THE DEPOT APTS 543-EARS"
606,7,0,"OT","0",0,0,"MALE TO SHARE RM IN SLO DUPLEX FRPLCeLAUND 160./MO. 541-3749"
607,7,0,"OT","0",0,0,"Need FM To Take Over Lease in apt. Call Mindy for info. 544-4845"
608,7,0,"OT","0",0,0,"ONE MALE ROOMMATE CLOSE TO POLY WILL TALK ABOUT LIVING SITUATIONS CALL 549-8644"
609,7,0,"OT","0",0,0,"OWN ROOM IN LARGE HOUSE Fm. needed win/spr. 3bdrm, frpl. $237.50 AVAIL NOW! 546-9659"
610,7,0,"OT","0",0,0,"ROOMMATE Needed in house-own room -Large $265/mo.&Util. Call;541-2954"
611,7,0,"OT","0",0,0,"Roommate wanted to share room 180/mo. Close to Poly-Pool, Sauna Call Dennis or Robert 549-8006"
612,7,0,"OT","0",0,0,"Share a new house w/young pro $350. by K-Mart Pismo 541-3262"
613,7,0,"OT","0",0,0,"Are you interested in SLO Homes for sale?Call Kent Mazzia,Agt, County Properties, for a free liât 544-5777"
614,7,0,"OT","0",0,0,"BUYING A HOUSE?"
615,7,0,"OT","0",0,0,"For a free list of all the affordable houses & condos for sale in SLO, and info on new condos near Poly, Call Steve Nelson, F/S Inc. 543-8370. Leave message."
616,7,0,"OT","0",0,0,"CREEKSIDE *40. dbl-wide, 2bdrm,1 % bath.corner lot. Totally upgraded whirlpool washer/dryer/dishwasher new carpet, 8x30 end porch, for appt, 544-0577,541-3766 $46,500"
617,7,0,"OT","0",0,0,"TRAILOR 4 SALE i¥eD/1 BATH LIVkIt. ~ SEMI-FURN DWNT SLO $7900 543-3235"
618,7,0,"OT","0",0,0,"WHY RENT? OWN A MOBILE HOME IN A NICE COUNTRY PARK. JACUZZI, POOL.OCEAN VIEW. 481-3740"
619,8,0,"PI","0",0,0,"8 Monday, January 26,1987 Mustang Daily"
620,8,3,"HL","0",0,0,"SYMPOSIUM"
621,8,3,"ME","0",-1,0,"From page 1"
622,8,3,"TXT","4",0,0,"speech communication degree helps prepare graduates to adapt to the conditions of this need for marketing.”"
623,8,3,"TXT","5",0,0,"Valerie Gilbert, a 1985 gradu-ate and sales manager of a Bay"
624,8,3,"TXT","5",0,0,"Area hotel, stressed the importance of persuasive skills gained with a speech major."
625,8,3,"TXT","6",0,0,"“Communication is the most essential skill needed because it allows a general awareness of how people and organizations"
626,8,0,"AT","0",0,1,"(compatible^"
627,8,0,"AT","0",0,1,"Includes:"
628,8,0,"AT","0",0,1,"•Monitor •640K RAM •Floppy Drive •Keyboard •1 yr. warranty] Much more"
629,8,0,"AT","0",0,1,"544-4501"
630,0,0,"NA","0",0,0,"»"
631,0,0,"B","0",0,0,
632,8,0,"AT","0",0,1,"As seen on KSBY during David Letterman Guaranteed lowest price in SLO County!"
633,8,0,"AT","0",0,2,"psos STREET SUB^"
634,0,0,"NA","0",0,0,"ft."
635,8,0,"AT","0",0,2,"SANDWICHES AND SPIRITS"
636,0,0,"B","0",0,0,
637,0,0,"NA","0",0,0,"n"
638,0,0,"NA","0",0,0,"e-"
639,8,0,"AT","0",0,2,"I541-0955	1060 Osos St."
640,0,0,"NA","0",0,0,"A^^OEU^RE^Oa"
641,0,0,"B","0",0,0,
642,8,0,"AT","0",0,2,"SANDWICHES AND SPIRITS"
643,8,0,"AT","0",0,2,"2 FREE DRINKS"
644,8,0,"AT","0",0,2,"w/ANYSIZE SANDWICH"
645,8,0,"AT","0",0,2,"I 1060 Osos St	541-0955"
646,8,0,"AT","0",0,2,"rosos STKEET SUB^'"
647,0,0,"NA","0",0,0,"ft."
648,0,0,"B","0",0,0,
649,8,0,"AT","0",0,2,"SANDWICHES AND SPIRITS"
650,8,0,"AT","0",0,2,"5G<T OFF"
651,8,0,"AT","0",0,2,"ANY SIZE SANDWICH"
652,8,0,"AT","0",0,2,"1060 Osos St.	541-0955"
653,8,3,"TXT","6",0,0,"work,” Gilbert said."
654,8,3,"TXT","7",0,0,"For Fagerlin, the symposium culminated months of organizing and provided the opportunity for speech communication colleagues to come together."
655,8,3,"TXT","8",0,0,"“Networking and utilizing resources by making and keeping contacts was a valuable part of the symposium,” Fagerlin said."
656,8,3,"TXT","9",0,0,"She added that the symposium was a good opportunity to show"
657,8,3,"TXT","9",0,0,"speech communication majors career prospects. “Many people"
658,8,3,"TXT","9",0,0,"have knowledge, but can’t tell others about it,” she said. “This"
659,8,3,"TXT","9",0,0,"major allows the ability to communicate and express knowledge inall walks of life.”"
660,8,0,"AT","0",0,3,"mnondây"
661,8,0,"AT","0",0,3,"madness"
662,0,0,"NA","0",0,0,"it"
663,0,0,"NA","0",0,0,"99"
664,0,0,"B","0",0,0,
665,8,0,"AT","0",0,3,"OPEN LATE AND FOR LUNCH!"
666,8,0,"AT","0",0,3,"The Original!"
667,8,0,"AT","0",0,3,"LARGE 1 TOPPING PIZZA & 2 ICE COLD DRINKS FOR ONLY:"
668,8,0,"AT","0",0,3,"$8.00"
669,8,0,"AT","0",0,3,"FAST, FREE DELIVERY!"
670,8,0,"AT","0",0,3,"No Coupons Necessary- JUST ASK Offer good only on Mondays"
671,8,0,"AT","0",0,3,"CALL NOW:"
672,8,0,"AT","0",0,3,"Foothill area: 544-3636 South SLO: 549-9999 Los Osos: 528-0800"
673,8,0,"AT","0",0,4,"Graduateci Savings."
674,0,0,"NA","0",0,0,"'llliiit"
675,0,0,"NA","0",0,0,"‘iLiiiiiiiiilll llllHlItlllllii"
676,0,0,"B","0",0,0,
677,0,0,"NA","0",0,0,"jM"
678,8,0,"AT","0",0,4,"$15 '	$30	$40"
679,8,0,"AT","0",0,4,"OFF	OFF	OFF L"
680,8,0,"AT","0",0,4,"A1.L10KGOLD	ALL 14K GOLD	ALL 18KG0LD|"
681,0,0,"B","0",0,0,"		"
682,8,0,"AT","0",0,4,"One week only, save on the gold ring of your choice. For complete details, see your Jostens representative at:"
683,8,0,"AT","0",0,4,"January 26-30"
684,8,0,"AT","0",0,4,"10am-4pm"
685,8,0,"AT","0",0,4,"JOSTENS"
686,8,0,"AT","0",0,4,"AMERICA S COLLEGE RING""'"
687,8,0,"AT","0",0,5,"El GdrioJ	BookstDie"
688,8,0,"AT","0",0,5,"MON FRI 7:45AM 4:30PM. SAT 10:30AM 2;30PM"
689,8,1,"HL","0",0,0,"PEACE"
690,8,1,"PH","0",0,0,"Adm. Noel Gayler"
691,8,1,"ME","0",-1,0,"From page 1"
692,8,1,"TXT","7",0,0,"that counts."
693,8,1,"TXT","8",0,0,"He called Star Wars a “magic shield” and a “cruel hoax,” and stated the biggest delusion is that strength is found in nuclear weapons."
694,8,1,"TXT","9",0,0,"The Soviets can be contained, said Gayler, but they cannot be coerced. To contain them, he suggested realizing, “There is no sensible military use for nuclear weapons.”"
695,8,1,"TXT","10",0,0,"Gayler said he has devised a process to help bring peace. This process includes:	reducing"
696,8,1,"TXT","10",0,0,"threatening language, giving up military and nuclear war fighting doctrines, encouraging exchange, putting a moratorium on further testing and deployment and, most importantly, deep and continuous cuts in nuclear weapons."
697,8,1,"TXT","11",0,0,"Gayler listed things the public can do to end the threat of nuclear war, rather than leaving the job up to experts. He suggested that people learn to spread the word about the danger of nuclear war. He asked that the mass media not “bury the problem under yesterday’s ball game.” He advised doctors to say to their patients, “You’re more likely to die from a nuclear war than any other single cause.”"
698,8,1,"TXT","12",0,0,"David Holloway, an authority on Soviet policy and arms control,- explained Soviet leader Mikhail Gorbachev’s new political thinking. He said detente 'needs to be understood to grasp the new thinking. Detente centers around parity, which is equality in numbers and mutual deterrence. Holloway said the process of detente totally collapsed with the Soviet invasion of Afghanistan."
699,8,1,"TXT","13",0,0,"Holloway went on to explain Gorbachev’s new thinking, which is based on the premise that victory is impossible with nuclear war. Holloway said that if given the choice, the Soviets would pick peace over socialism. Gorbachev has realized that security has to be mutual. Human race interests will come before proletariat issues, and the world needs cooperation as it becomes interdependent and pluralistic, he said."
700,8,1,"TXT","14",0,0,"However, Holloway said he has seen an element of propoganda in Gorbachev’s new thinking."
701,8,1,"TXT","15",0,0,"The Educational Peace Forum was co-sponsored by Cal Poly’s Students for Social Responsibility and Physicians for Social Responsibility."
